target_id,anchor_year,season_phase,optical_date,scl_code,scl_label,n,share_within_target
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,5.0,not_vegetated,75,0.01731701685522974
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,6.0,water,1,0.00023089355806972986
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,7.0,unclassified,82,0.018933271761717847
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,8.0,cloud_medium_probability,183,0.04225352112676056
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,9.0,cloud_high_probability,214,0.04941122142692219
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,10.0,thin_cirrus,210,0.04848764719464327
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,,AMBIGUOUS_OVERLAP,3,0.0006926806742091896
2020|mid_season|2020-07-12|ascending|15,2020,mid_season,2020-07-13,,NO_OBSERVATION,667,0.15400600323250982
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,3.0,cloud_shadows,82,0.018933271761717847
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,4.0,vegetation,1743,0.40244747171553913
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,5.0,not_vegetated,164,0.03786654352343569
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,6.0,water,1,0.00023089355806972986
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,7.0,unclassified,21,0.004848764719464327
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,8.0,cloud_medium_probability,348,0.08035095820826599
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,9.0,cloud_high_probability,584,0.13484183791272222
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,10.0,thin_cirrus,1336,0.30847379358115906
2020|mid_season|2020-07-16|descending|66,2020,mid_season,2020-07-15,,AMBIGUOUS_OVERLAP,52,0.012006465019625953
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,2.0,dark_area_pixels,2,0.0004617871161394597
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,3.0,cloud_shadows,16,0.0036942969291156777
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,4.0,vegetation,952,0.21981066728238283
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,5.0,not_vegetated,2877,0.6642807665666128
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,6.0,water,177,0.040868159778342183
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,7.0,unclassified,285,0.06580466404987301
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,8.0,cloud_medium_probability,16,0.0036942969291156777
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,9.0,cloud_high_probability,4,0.0009235742322789194
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,10.0,thin_cirrus,1,0.00023089355806972986
2025|establishment|2025-05-15|descending|66,2025,establishment,2025-05-15,,AMBIGUOUS_OVERLAP,1,0.00023089355806972986
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,2.0,dark_area_pixels,1,0.00023089355806972986
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,3.0,cloud_shadows,246,0.05679981528515354
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,4.0,vegetation,764,0.1764026783652736
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,5.0,not_vegetated,2658,0.6137150773493419
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,6.0,water,128,0.029554375432925422
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,7.0,unclassified,195,0.04502424382359732
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,8.0,cloud_medium_probability,170,0.03925190487185407
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,9.0,cloud_high_probability,155,0.035788501500808124
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,10.0,thin_cirrus,3,0.0006926806742091896
2025|establishment|2025-05-17|ascending|15,2025,establishment,2025-05-17,,AMBIGUOUS_OVERLAP,11,0.002539829138767028
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,0.0,no_data,1879,0.43384899561302237
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,2.0,dark_area_pixels,1,0.00023089355806972986
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,4.0,vegetation,1671,0.3858231355345186
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,5.0,not_vegetated,102,0.023551142923112445
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,6.0,water,2,0.0004617871161394597
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,7.0,unclassified,9,0.0020780420226275687
2025|late_season|2025-08-31|descending|66,2025,late_season,2025-08-31,,NO_OBSERVATION,667,0.15400600323250982
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,3.0,cloud_shadows,307,0.07088432232740706
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,4.0,vegetation,1335,0.30824290002308935
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,5.0,not_vegetated,123,0.02839990764257677
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,6.0,water,2,0.0004617871161394597
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,7.0,unclassified,45,0.010390210113137843
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,8.0,cloud_medium_probability,713,0.16462710690371737
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,9.0,cloud_high_probability,1758,0.4059108750865851
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,10.0,thin_cirrus,7,0.0016162549064881089
2025|late_season|2025-09-02|ascending|15,2025,late_season,2025-09-02,,AMBIGUOUS_OVERLAP,41,0.009466635880858923
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,2.0,dark_area_pixels,1,0.00023089355806972986
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,3.0,cloud_shadows,89,0.020549526668205958
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,4.0,vegetation,3775,0.8716231817132302
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,5.0,not_vegetated,359,0.08289078734703302
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,7.0,unclassified,33,0.007619487416301085
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,8.0,cloud_medium_probability,42,0.009697529438928654
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,9.0,cloud_high_probability,19,0.004386977603324867
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,10.0,thin_cirrus,3,0.0006926806742091896
2025|mid_season|2025-07-14|descending|66,2025,mid_season,2025-07-14,,AMBIGUOUS_OVERLAP,10,0.0023089355806972986
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,3.0,cloud_shadows,4,0.0009235742322789194
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,4.0,vegetation,1372,0.31678596167166934
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,5.0,not_vegetated,96,0.022165781574694066
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,6.0,water,4,0.0009235742322789194
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,7.0,unclassified,9,0.0020780420226275687
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,8.0,cloud_medium_probability,268,0.0618794735626876
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,9.0,cloud_high_probability,6,0.001385361348418379
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,10.0,thin_cirrus,2365,0.5460632648349111
2025|mid_season|2025-07-16|ascending|15,2025,mid_season,2025-07-16,,AMBIGUOUS_OVERLAP,207,0.04779496652043408
