IdSensore,Tipologia,IdTipologia,UnitaMisura,DataMinimaRT,DataMinimaPubblicazione,DataMassimaRT,UTM Nord,UTM Est,Quota,idStazione,Nome,Provincia,Comune,_lon_wgs84,_lat_wgs84
1,Livello Idrometrico,1,cm,24/11/1987,23/03/2021,31/08/2026,5142077,604122,1125,1,Valdisotto Cepina,SO,Valdisotto,10.355083759645424,46.4242371209765
3,Livello Idrometrico,1,cm,24/11/1987,,31/08/2026,5133847,604242,950,3,Sondalo Le Prese,SO,Sondalo,10.354811516997517,46.35017157750913
6,Livello Idrometrico,1,cm,24/11/1987,,31/08/2026,5146642,605400,1250,6,Frodolfo ,SO,Bormio,10.372742774828891,46.465110425499475
9,Precipitazione,2,mm,24/11/1987,,31/08/2026,5133847,604242,950,3,Sondalo Le Prese,SO,Sondalo,10.354811516997517,46.35017157750913
11,Precipitazione,2,mm,24/11/1987,,31/08/2026,5146642,605400,1250,6,Frodolfo ,SO,Bormio,10.372742774828891,46.465110425499475
12,Temperatura,3,°C,24/11/1987,,31/08/2026,5133847,604242,950,3,Sondalo Le Prese,SO,Sondalo,10.354811516997517,46.35017157750913
13,Temperatura,3,°C,25/11/1987,,31/08/2026,5146642,605400,1250,6,Frodolfo ,SO,Bormio,10.372742774828891,46.465110425499475
15,Livello Idrometrico,1,cm,01/05/1988,,31/08/2026,5118488,566593,645,8,Spriana,SO,Spriana,9.863393832472694,46.21670843700786
16,Livello Idrometrico,1,cm,24/03/1989,,31/08/2026,5113305,566873,300,9,Sondrio Ponte Eifell,SO,Sondrio,9.866290464580677,46.17003910863182
19,Precipitazione,2,mm,02/05/1988,,31/08/2026,5145777,595373,1880,12,Arnoga,SO,Valdidentro,10.242005735112159,46.45882031955658
20,Precipitazione,2,mm,03/05/1988,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
21,Precipitazione,2,mm,02/05/1988,,31/08/2026,5140927,614872,1730,14,S. Caterina,SO,Valfurva,10.494659427896964,46.41214801120555
22,Precipitazione,2,mm,13/03/1988,,31/08/2026,5137497,602352,2114,82,V.Pola RTU 004/5,SO,Valdisotto,10.331051938382236,46.3833002082877
23,Precipitazione,2,mm,03/05/1988,,31/08/2026,5141977,619522,2180,16,VALFURVA Ghiacciaio dei Forni,SO,Valfurva,10.555409384380683,46.42078756471085
25,Temperatura,3,°C,01/04/1988,,31/08/2026,5136742,602161,2350,81,V.Pola  RTU 100,SO,Valdisotto,10.328403948119789,46.37653611204259
26,Temperatura,3,°C,25/01/1988,,31/08/2026,5137497,602352,2114,82,V.Pola RTU 004/5,SO,Valdisotto,10.331051938382236,46.3833002082877
28,Temperatura,3,°C,02/05/1988,,31/08/2026,5145777,595373,1880,12,Arnoga,SO,Valdidentro,10.242005735112159,46.45882031955658
29,Temperatura,3,°C,03/05/1988,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
30,Temperatura,3,°C,02/05/1988,,31/08/2026,5140927,614872,1730,14,S. Caterina,SO,Valfurva,10.494659427896964,46.41214801120555
31,Temperatura,3,°C,03/05/1988,,31/08/2026,5141977,619522,2180,16,VALFURVA Ghiacciaio dei Forni,SO,Valfurva,10.555409384380683,46.42078756471085
34,Precipitazione,2,mm,14/08/1987,,31/08/2026,5118488,566593,645,8,Spriana,SO,Spriana,9.863393832472694,46.21670843700786
35,Precipitazione,2,mm,14/08/1987,,31/08/2026,5128528,563843,1428,23,S. Giuseppe ,SO,Chiesa in Valmalenco,9.829104212421166,46.307321968361336
38,Precipitazione,2,mm,26/04/1999,,31/08/2026,5120765,563736,1275,26,Masoni RTU 60,SO,Torre di Santa Maria,9.82666371530927,46.237472997657434
39,Temperatura,3,°C,26/04/1999,,31/08/2026,5120765,563736,1275,26,Masoni RTU 60,SO,Torre di Santa Maria,9.82666371530927,46.237472997657434
40,Precipitazione,2,mm,27/10/1989,,31/08/2026,5130048,558743,2040,27,Alpe dell' Oro,SO,Chiesa in Valmalenco,9.76306882659034,46.32146157413161
41,Precipitazione,2,mm,28/10/1989,,31/08/2026,5130098,564213,1905,28,Chiesa in Valmalenco Alpe Entova,SO,Chiesa in Valmalenco,9.834123382219794,46.321415288372336
42,Precipitazione,2,mm,04/12/1989,,31/08/2026,5126798,566553,2014,29,Funivia Bernina,SO,Chiesa in Valmalenco,9.864049006631555,46.291493369674406
43,Precipitazione,2,mm,28/10/1989,,31/08/2026,5128438,571423,1970,30,Campo Moro,SO,Lanzada,9.927516632514823,46.30575597592084
46,Precipitazione,2,mm,10/11/1989,,31/08/2026,5124452,568154,988,33,Lanzada Ganda,SO,Lanzada,9.884492288726136,46.27022316838085
48,Precipitazione,2,mm,27/10/1989,,31/08/2026,5122198,567188,1719,35,Caspoggio Piazzo Cavalli,SO,Caspoggio,9.871635671404738,46.2500359620186
53,Temperatura,3,°C,28/10/1989,,31/08/2026,5130098,564213,1905,28,Chiesa in Valmalenco Alpe Entova,SO,Chiesa in Valmalenco,9.834123382219794,46.321415288372336
54,Temperatura,3,°C,28/10/1989,,31/08/2026,5126798,566553,2014,29,Funivia Bernina,SO,Chiesa in Valmalenco,9.864049006631555,46.291493369674406
56,Temperatura,3,°C,10/11/1989,,31/08/2026,5124452,568154,988,33,Lanzada Ganda,SO,Lanzada,9.884492288726136,46.27022316838085
58,Temperatura,3,°C,27/10/1989,,31/08/2026,5122198,567188,1719,35,Caspoggio Piazzo Cavalli,SO,Caspoggio,9.871635671404738,46.2500359620186
64,Livello Idrometrico,1,cm,10/11/1989,,31/08/2026,5124452,568154,988,33,Lanzada Ganda,SO,Lanzada,9.884492288726136,46.27022316838085
66,Altezza Neve,4,cm,01/02/1990,,31/08/2026,5130048,558743,2040,27,Alpe dell' Oro,SO,Chiesa in Valmalenco,9.76306882659034,46.32146157413161
67,Altezza Neve,4,cm,03/04/1990,,31/08/2026,5126798,566553,2014,29,Funivia Bernina,SO,Chiesa in Valmalenco,9.864049006631555,46.291493369674406
68,Altezza Neve,4,cm,01/02/1990,,31/08/2026,5128438,571423,1970,30,Campo Moro,SO,Lanzada,9.927516632514823,46.30575597592084
70,Altezza Neve,4,cm,27/10/1989,,31/08/2026,5122198,567188,1719,35,Caspoggio Piazzo Cavalli,SO,Caspoggio,9.871635671404738,46.2500359620186
73,Altezza Neve,4,cm,25/01/1988,,31/08/2026,5137497,602352,2114,82,V.Pola RTU 004/5,SO,Valdisotto,10.331051938382236,46.3833002082877
74,Altezza Neve,4,cm,28/10/1999,,31/08/2026,5120765,563736,1275,26,Masoni RTU 60,SO,Torre di Santa Maria,9.82666371530927,46.237472997657434
82,Precipitazione,2,mm,13/01/1999,,31/08/2026,5144310,612927,2300,92,Confinale,SO,Valfurva,10.470178782883451,46.44291176914349
83,Temperatura,3,°C,18/01/1999,,31/08/2026,5144339,612334,2130,45,Ruinon RTU 206,SO,Valfurva,10.462468158795424,46.44327164068246
84,Altezza Neve,4,cm,05/01/1997,,31/08/2026,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
85,Precipitazione,2,mm,01/12/1996,,01/09/2026,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
86,Temperatura,3,°C,16/11/1996,,31/08/2026,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
90,Temperatura,3,°C,01/12/2001,,11/02/2021,5109365,543448,242,49,Morbegno,SO,Morbegno,9.562494316893757,46.13647722462978
91,Precipitazione,2,mm,01/04/2002,,11/02/2021,5109365,543448,242,49,Morbegno,SO,Morbegno,9.562494316893757,46.13647722462978
92,Livello Idrometrico,1,cm,01/12/2001,,11/02/2021,5109365,543448,242,49,Morbegno,SO,Morbegno,9.562494316893757,46.13647722462978
96,Temperatura,3,°C,01/12/2001,,06/07/2020,5118814,588943,438,51,Tirano,SO,Tirano,10.153176131715318,46.21708648721507
97,Precipitazione,2,mm,01/01/2002,,06/07/2020,5118814,588943,438,51,Tirano,SO,Tirano,10.153176131715318,46.21708648721507
98,Livello Idrometrico,1,cm,31/12/2001,,06/07/2020,5118814,588943,438,51,Tirano,SO,Tirano,10.153176131715318,46.21708648721507
99,Temperatura,3,°C,01/12/2001,,31/08/2026,5131141,595908,1220,52,Grosio ,SO,Grosio,10.245970197828122,46.32705577555388
100,Precipitazione,2,mm,01/01/2002,,31/08/2026,5131141,595908,1220,52,Grosio ,SO,Grosio,10.245970197828122,46.32705577555388
101,Altezza Neve,4,cm,01/12/2001,,31/08/2026,5131141,595908,1220,52,Grosio ,SO,Grosio,10.245970197828122,46.32705577555388
102,Temperatura,3,°C,01/12/2001,,17/05/2022,5088339,551715,485,53,Piazza Brembana,BG,Piazza Brembana,9.667233400768996,45.9466735118643
103,Precipitazione,2,mm,01/01/2002,,17/05/2022,5088339,551715,485,53,Piazza Brembana,BG,Piazza Brembana,9.667233400768996,45.9466735118643
104,Livello Idrometrico,1,cm,01/12/2001,,17/05/2022,5088339,551715,485,53,Piazza Brembana,BG,Piazza Brembana,9.667233400768996,45.9466735118643
105,Temperatura,3,°C,01/12/2001,,13/07/2022,5088227,553813,485,54,Lenna,BG,Lenna,9.694287503013394,45.945504296264446
106,Livello Idrometrico,1,cm,01/12/2001,,13/07/2022,5088227,553813,485,54,Lenna,BG,Lenna,9.694287503013394,45.945504296264446
107,Temperatura,3,°C,01/12/2001,,03/02/2021,5114248,601515,655,55,Edolo,BS,Edolo,10.31515485355679,46.17424302852992
108,Precipitazione,2,mm,01/04/2002,,03/02/2021,5114248,601515,655,55,Edolo,BS,Edolo,10.31515485355679,46.17424302852992
109,Livello Idrometrico,1,cm,01/12/2001,,10/01/2021,5114248,601515,655,55,Edolo,BS,Edolo,10.31515485355679,46.17424302852992
110,Temperatura,3,°C,04/04/2002,,24/08/2022,5124297,616382,1265,56,Ponte di Legno,BS,Ponte di Legno,10.510174571986935,46.26227492187678
112,Temperatura,3,°C,16/11/2001,,31/08/2026,5094534,558779,830,57,Branzi,BG,Branzi,9.759127832569787,46.00185755856897
113,Precipitazione,2,mm,01/01/2002,,31/08/2026,5094534,558779,830,57,Branzi,BG,Branzi,9.759127832569787,46.00185755856897
114,Altezza Neve,4,cm,08/01/2003,,31/08/2026,5094534,558779,830,57,Branzi,BG,Branzi,9.759127832569787,46.00185755856897
115,Temperatura,3,°C,01/12/2001,,31/08/2026,5097126,566799,1955,58,Carona Lago Fregabolgia,BG,Carona,9.863057338878743,46.024448872352274
116,Precipitazione,2,mm,02/01/2002,,31/08/2026,5097126,566799,1955,58,Carona Lago Fregabolgia,BG,Carona,9.863057338878743,46.024448872352274
117,Altezza Neve,4,cm,01/12/2001,,31/08/2026,5097126,566799,1955,58,Carona Lago Fregabolgia,BG,Carona,9.863057338878743,46.024448872352274
118,Temperatura,3,°C,01/12/2001,,23/08/2018,5104407,615682,2017,59,Rif. Lissone,BS,Saviore dell'Adamello,10.496232725466104,46.083444437264326
119,Precipitazione,2,mm,01/12/2001,,23/08/2018,5104407,615682,2017,59,Rif. Lissone,BS,Saviore dell'Adamello,10.496232725466104,46.083444437264326
120,Altezza Neve,4,cm,01/10/2002,,04/05/2018,5104407,615682,2017,59,Rif. Lissone,BS,Saviore dell'Adamello,10.496232725466104,46.083444437264326
121,Temperatura,3,°C,20/11/2002,,31/08/2026,5131088,539415,665,60,Villa di Chiavenna ,SO,Villa di Chiavenna,9.512099032917916,46.33222085568214
122,Precipitazione,2,mm,20/11/2002,,31/08/2026,5131088,539415,665,60,Villa di Chiavenna ,SO,Villa di Chiavenna,9.512099032917916,46.33222085568214
126,Umidità Relativa,11,%,26/01/2005,,24/02/2026,5137497,602352,2114,82,V.Pola RTU 004/5,SO,Valdisotto,10.331051938382236,46.3833002082877
131,Velocità Vento,9,m/s,15/10/2004,,31/08/2026,5122198,567188,1719,35,Caspoggio Piazzo Cavalli,SO,Caspoggio,9.871635671404738,46.2500359620186
132,Direzione Vento,10,°,15/10/2004,,31/08/2026,5122198,567188,1719,35,Caspoggio Piazzo Cavalli,SO,Caspoggio,9.871635671404738,46.2500359620186
133,Temperatura,3,°C,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
134,Umidità Relativa,11,%,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
135,Precipitazione,2,mm,01/01/2007,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
137,Velocità Vento,9,m/s,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
138,Direzione Vento,10,°,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
139,Altezza Neve,4,cm,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
141,Radiazione Globale,12,W/m²,05/06/2006,,31/08/2026,5137647,604113,1050,61,Arginone,SO,Valdisotto,10.353980048858368,46.38438097166803
152,Temperatura,3,°C,01/01/2004,,31/08/2026,5113659,524673,680,63,Gera Lario,CO,Montemezzo,9.319655015073781,46.176060682550656
153,Precipitazione,2,mm,01/01/2004,,31/08/2026,5113659,524673,680,63,Gera Lario,CO,Montemezzo,9.319655015073781,46.176060682550656
200,Precipitazione,2,mm,01/01/2004,,01/09/2026,5102643,610196,1100,65,Saviore UR01,BS,Saviore dell'Adamello,10.424890883278486,46.0684796684319
201,Umidità Relativa,11,%,11/02/2010,,31/08/2026,5145777,595373,1880,12,Arnoga,SO,Valdidentro,10.242005735112159,46.45882031955658
203,Altezza Neve,4,cm,01/01/2011,,31/08/2026,5140927,614872,1730,14,S. Caterina,SO,Valfurva,10.494659427896964,46.41214801120555
205,Altezza Neve,4,cm,03/12/2011,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
206,Umidità Relativa,11,%,01/01/2011,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
207,Altezza Neve,4,cm,05/12/2011,,31/08/2026,5141977,619522,2180,16,VALFURVA Ghiacciaio dei Forni,SO,Valfurva,10.555409384380683,46.42078756471085
208,Direzione Vento,10,°,01/01/2011,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
209,Velocità Vento,9,m/s,01/01/2011,,31/08/2026,5152051,601015,1930,13,Cancano ,SO,Valdidentro,10.316821804332276,46.51444736332192
210,Direzione Vento,10,°,01/01/2011,,31/08/2026,5141977,619522,2180,16,VALFURVA Ghiacciaio dei Forni,SO,Valfurva,10.555409384380683,46.42078756471085
211,Velocità Vento,9,m/s,01/01/2011,,31/08/2026,5141977,619522,2180,16,VALFURVA Ghiacciaio dei Forni,SO,Valfurva,10.555409384380683,46.42078756471085
1324,Precipitazione,2,mm,24/08/2010,,31/08/2026,5126393,569523,1650,69,Franscia RTU 120,SO,Lanzada,9.90254350808031,46.287550995829115
1325,Temperatura,3,°C,24/08/2010,,31/08/2026,5126393,569523,1650,69,Franscia RTU 120,SO,Lanzada,9.90254350808031,46.287550995829115
1326,Altezza Neve,4,cm,04/02/2011,,31/08/2026,5126393,569523,1650,69,Franscia RTU 120,SO,Lanzada,9.90254350808031,46.287550995829115
1346,Temperatura,3,°C,01/01/2011,,31/08/2026,5130048,558743,2040,27,Alpe dell' Oro,SO,Chiesa in Valmalenco,9.76306882659034,46.32146157413161
1363,Precipitazione,2,mm,01/01/2004,,01/09/2026,5149131,597748,1610,79,Semogo RTU 230,SO,Valdidentro,10.273630672032837,46.488657489163025
1364,Temperatura,3,°C,01/01/2004,,31/08/2026,5149131,597748,1610,79,Semogo RTU 230,SO,Valdidentro,10.273630672032837,46.488657489163025
1365,Umidità Relativa,11,%,24/08/2010,,31/08/2026,5149131,597748,1610,79,Semogo RTU 230,SO,Valdidentro,10.273630672032837,46.488657489163025
1366,Precipitazione,2,mm,01/01/2011,,31/08/2026,5121837,590452,1732,78,Monte Masuccio,SO,Tirano,10.17331625898149,46.24408871327817
1367,Temperatura,3,°C,01/01/2011,,31/08/2026,5121837,590452,1732,78,Monte Masuccio,SO,Tirano,10.17331625898149,46.24408871327817
1368,Altezza Neve,4,cm,01/01/2011,,31/08/2026,5121837,590452,1732,78,Monte Masuccio,SO,Tirano,10.17331625898149,46.24408871327817
1385,Umidità Relativa,11,%,26/08/2010,,31/08/2026,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
1386,Direzione Vento,10,°,26/08/2010,,12/10/2018,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
1387,Velocità Vento,9,m/s,01/01/2011,,12/10/2018,5150258,597216,2330,46,Monte Trela ,SO,Valdidentro,10.266936072221892,46.49887448376475
1397,Temperatura,3,°C,19/11/2010,,31/08/2026,5144452,611506,1765,88,Scè di Sotto,SO,Valfurva,10.451719031731805,46.44442559031002
1398,Precipitazione,2,mm,19/11/2010,,31/08/2026,5144452,611506,1765,88,Scè di Sotto,SO,Valfurva,10.451719031731805,46.44442559031002
1399,Altezza Neve,4,cm,19/11/2010,,31/08/2026,5144452,611506,1765,88,Scè di Sotto,SO,Valfurva,10.451719031731805,46.44442559031002
1401,Temperatura,3,°C,12/11/2010,,31/08/2026,5093991,557587,1660,89,Il Pizzo,BG,Branzi,9.743669065539608,45.99707199669974
1403,Precipitazione,2,mm,12/11/2010,,31/08/2026,5093991,557587,1660,89,Il Pizzo,BG,Branzi,9.743669065539608,45.99707199669974
1420,Precipitazione,2,mm,10/02/2011,,27/11/2017,5107938,548717,840,90,San Giorgio,SO,Talamona,9.630558258059235,46.123278797629645
1421,Temperatura,3,°C,10/02/2011,,27/11/2017,5107938,548717,840,90,San Giorgio,SO,Talamona,9.630558258059235,46.123278797629645
1422,Altezza Neve,4,cm,10/02/2011,,01/04/2017,5107938,548717,840,90,San Giorgio,SO,Talamona,9.630558258059235,46.123278797629645
1429,Temperatura,3,°C,09/02/2011,,31/08/2026,5130392,528106,840,91,Val Genasca,SO,San Giacomo Filippo,9.365128912886613,46.32652072865061
1433,Precipitazione,2,mm,21/03/2011,,31/08/2026,5130392,528106,840,91,Val Genasca,SO,San Giacomo Filippo,9.365128912886613,46.32652072865061
1434,Altezza Neve,4,cm,21/03/2011,,31/08/2026,5130392,528106,840,91,Val Genasca,SO,San Giacomo Filippo,9.365128912886613,46.32652072865061
1436,Temperatura,3,°C,28/10/2011,,31/08/2026,5144310,612927,2300,92,Confinale,SO,Valfurva,10.470178782883451,46.44291176914349
1438,Altezza Neve,4,cm,15/12/2011,,31/08/2026,5144310,612927,2300,92,Confinale,SO,Valfurva,10.470178782883451,46.44291176914349
2001,Temperatura,3,°C,29/06/2001,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2002,Umidità Relativa,11,%,29/06/2001,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2003,Velocità Vento,9,m/s,29/06/2001,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2005,Direzione Vento,10,°,29/06/2001,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2006,Precipitazione,2,mm,29/06/2001,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2008,Radiazione Globale,12,W/m²,12/09/2003,,31/08/2026,5038171,520120,120,100,Milano Lambrate,MI,Milano,9.257515399681102,45.49677982404663
2039,Temperatura,3,°C,27/06/2001,,31/08/2026,5002165,538425,140,102,San Colombano al Lambro ,MI,San Colombano al Lambro,9.488996837896533,45.171918959016494
2040,Umidità Relativa,11,%,27/06/2001,,31/08/2026,5002165,538425,140,102,San Colombano al Lambro ,MI,San Colombano al Lambro,9.488996837896533,45.171918959016494
2044,Radiazione Globale,12,W/m²,12/09/2003,,31/08/2026,5002165,538425,140,102,San Colombano al Lambro ,MI,San Colombano al Lambro,9.488996837896533,45.171918959016494
2046,Precipitazione,2,mm,27/06/2001,,31/08/2026,5002165,538425,140,102,San Colombano al Lambro ,MI,San Colombano al Lambro,9.488996837896533,45.171918959016494
2048,Direzione Vento,10,°,27/06/2001,,31/08/2026,5002165,538425,140,102,San Colombano al Lambro ,MI,San Colombano al Lambro,9.488996837896533,45.171918959016494
2063,Temperatura,3,°C,21/06/1995,,16/06/2004,5038760,520713,120,104,Segrate Milano Due,MI,Segrate,9.265129992602043,45.50206407454898
2064,Umidità Relativa,11,%,21/06/1995,,16/06/2004,5038760,520713,120,104,Segrate Milano Due,MI,Segrate,9.265129992602043,45.50206407454898
2065,Precipitazione,2,mm,23/09/1994,,16/06/2004,5038760,520713,120,104,Segrate Milano Due,MI,Segrate,9.265129992602043,45.50206407454898
2082,Temperatura,3,°C,15/05/2001,,31/08/2026,4961571,514194,500,106,Varzi Nivione,PV,Varzi,9.17949162844931,44.80739989263525
2083,Umidità Relativa,11,%,15/05/2001,,31/08/2026,4961571,514194,500,106,Varzi Nivione,PV,Varzi,9.17949162844931,44.80739989263525
2084,Radiazione Globale,12,W/m²,12/09/2003,,31/08/2026,4961571,514194,500,106,Varzi Nivione,PV,Varzi,9.17949162844931,44.80739989263525
2089,Precipitazione,2,mm,15/05/2001,,31/08/2026,4961571,514194,500,106,Varzi Nivione,PV,Varzi,9.17949162844931,44.80739989263525
2091,Direzione Vento,10,°,15/05/2001,,31/08/2026,4961571,514194,500,106,Varzi Nivione,PV,Varzi,9.17949162844931,44.80739989263525
2096,Temperatura,3,°C,29/01/2001,,31/08/2026,5113016,565691,307,107,Sondrio Fond.Fojanini,SO,Sondrio,9.850940145467648,46.16755337653387
2097,Umidità Relativa,11,%,29/01/2001,,31/08/2026,5113016,565691,307,107,Sondrio Fond.Fojanini,SO,Sondrio,9.850940145467648,46.16755337653387
2098,Radiazione Globale,12,W/m²,05/03/2001,,31/08/2026,5113016,565691,307,107,Sondrio Fond.Fojanini,SO,Sondrio,9.850940145467648,46.16755337653387
2103,Precipitazione,2,mm,29/01/2001,,31/08/2026,5113016,565691,307,107,Sondrio Fond.Fojanini,SO,Sondrio,9.850940145467648,46.16755337653387
2104,Direzione Vento,10,°,29/01/2001,,31/08/2026,5113016,565691,307,107,Sondrio Fond.Fojanini,SO,Sondrio,9.850940145467648,46.16755337653387
2110,Temperatura,3,°C,27/07/1994,,31/08/2026,5120370,532896,206,108,Samolaco v.Vignola,SO,Samolaco,9.426654131696239,46.23611060961266
2111,Umidità Relativa,11,%,27/07/1994,,31/08/2026,5120370,532896,206,108,Samolaco v.Vignola,SO,Samolaco,9.426654131696239,46.23611060961266
2112,Radiazione Globale,12,W/m²,24/07/1998,,31/08/2026,5120370,532896,206,108,Samolaco v.Vignola,SO,Samolaco,9.426654131696239,46.23611060961266
2116,Precipitazione,2,mm,27/07/1994,,31/08/2026,5120370,532896,206,108,Samolaco v.Vignola,SO,Samolaco,9.426654131696239,46.23611060961266
2117,Direzione Vento,10,°,27/07/1994,,31/08/2026,5120370,532896,206,108,Samolaco v.Vignola,SO,Samolaco,9.426654131696239,46.23611060961266
2122,Temperatura,3,°C,11/03/1993,,31/08/2026,5011978,529787,60,109,Sant'Angelo Lodigiano ,LO,Sant'Angelo Lodigiano,9.379659683138605,45.26066731979914
2123,Umidità Relativa,11,%,11/03/1993,,31/08/2026,5011978,529787,60,109,Sant'Angelo Lodigiano ,LO,Sant'Angelo Lodigiano,9.379659683138605,45.26066731979914
2124,Radiazione Globale,12,W/m²,23/07/1998,,31/08/2026,5011978,529787,60,109,Sant'Angelo Lodigiano ,LO,Sant'Angelo Lodigiano,9.379659683138605,45.26066731979914
2129,Precipitazione,2,mm,11/03/1993,,31/08/2026,5011978,529787,60,109,Sant'Angelo Lodigiano ,LO,Sant'Angelo Lodigiano,9.379659683138605,45.26066731979914
2134,Temperatura,3,°C,01/01/1998,,31/08/2026,4980052,638675,22,110,GONZAGA Palidano,MN,Gonzaga,10.758281071808884,44.9603716759279
2135,Umidità Relativa,11,%,01/01/1998,,31/08/2026,4980052,638675,22,110,GONZAGA Palidano,MN,Gonzaga,10.758281071808884,44.9603716759279
2136,Radiazione Globale,12,W/m²,07/05/1999,,31/08/2026,4980052,638675,22,110,GONZAGA Palidano,MN,Gonzaga,10.758281071808884,44.9603716759279
2140,Precipitazione,2,mm,03/01/1994,,31/08/2026,4980052,638675,22,110,GONZAGA Palidano,MN,Gonzaga,10.758281071808884,44.9603716759279
2141,Direzione Vento,10,°,17/03/1999,,31/08/2026,4980052,638675,22,110,GONZAGA Palidano,MN,Gonzaga,10.758281071808884,44.9603716759279
2146,Temperatura,3,°C,01/01/2002,,31/08/2026,5084512,538583,1234,111,Cassina Valsassina Moggio,LC,Cassina Valsassina,9.497502220579253,45.913093693560796
2147,Umidità Relativa,11,%,01/01/2002,,31/08/2026,5084512,538583,1234,111,Cassina Valsassina Moggio,LC,Cassina Valsassina,9.497502220579253,45.913093693560796
2148,Radiazione Globale,12,W/m²,31/10/2003,,31/08/2026,5084512,538583,1234,111,Cassina Valsassina Moggio,LC,Cassina Valsassina,9.497502220579253,45.913093693560796
2152,Precipitazione,2,mm,01/01/2002,,31/08/2026,5084512,538583,1234,111,Cassina Valsassina Moggio,LC,Cassina Valsassina,9.497502220579253,45.913093693560796
2153,Direzione Vento,10,°,28/02/2003,,31/08/2026,5084512,538583,1234,111,Cassina Valsassina Moggio,LC,Cassina Valsassina,9.497502220579253,45.913093693560796
2187,Temperatura,3,°C,29/09/2005,,31/08/2026,5018597,520937,88,114,Landriano Cascina Marianna,PV,Landriano,9.267140228766538,45.320566636985546
2188,Umidità Relativa,11,%,29/09/2005,,31/08/2026,5018597,520937,88,114,Landriano Cascina Marianna,PV,Landriano,9.267140228766538,45.320566636985546
2190,Radiazione Globale,12,W/m²,29/09/2005,,31/08/2026,5018597,520937,88,114,Landriano Cascina Marianna,PV,Landriano,9.267140228766538,45.320566636985546
2194,Direzione Vento,10,°,29/09/2005,,31/08/2026,5018600,520938,88,114,Landriano Cascina Marianna,PV,Landriano,9.267153114774574,45.32059361110782
2195,Precipitazione,2,mm,29/09/2005,,31/08/2026,5018596,520935,88,114,Landriano Cascina Marianna,PV,Landriano,9.267114668267176,45.32055769534491
2200,Temperatura,3,°C,24/09/2003,,01/08/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2201,Umidità Relativa,11,%,24/09/2003,,01/08/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2202,Velocità Vento,9,m/s,26/10/2001,,01/08/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2204,Radiazione Globale,12,W/m²,24/09/2003,,04/08/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2205,Direzione Vento,10,°,26/10/2001,,01/08/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2206,Precipitazione,2,mm,24/09/2003,,23/10/2012,5073482,470058,193,115,Ispra tetto,VA,Ispra,8.614601410385923,45.81425051765766
2235,Temperatura,3,°C,25/10/2001,,15/06/2011,5073482,470058,193,116,Ispra prato,VA,Ispra,8.614601410385923,45.81425051765766
2236,Umidità Relativa,11,%,25/10/2001,,15/06/2011,5073482,470058,193,116,Ispra prato,VA,Ispra,8.614601410385923,45.81425051765766
