scene_id,resolve_status,resolve_source,remote_attempts,platform,datetime,end_datetime,instrument_mode,polarizations,orbit_state,relative_orbit,absolute_orbit,product_type,processing_level,bbox,asset_count,stac_item_url,platform_norm,_bbox_key,measurement_eligible_iw_vvvh,technical_exclusion_reason
S1A_IW_GRDH_1SDH_20160703T171433_20160703T171502_011987_0127E7_E254_COG,OK,CACHE,0,sentinel-1a,2016-07-03 17:14:33.859745+00:00,2016-07-03 17:15:02.877947+00:00,IW,HH|HV,ascending,15,11987,,L1,"[7.769894, 44.206093, 11.346286, 46.339375]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDH_20160703T171433_20160703T171502_011987_0127E7_E254_COG,S1A,"(7.769894, 44.206093, 11.346286, 46.339375)",False,non_VV_VH_polarization
S1A_IW_GRDH_1SDH_20160820T171428_20160820T171457_012687_013EFA_F8E1_COG,OK,CACHE,0,sentinel-1a,2016-08-20 17:14:28.175429+00:00,2016-08-20 17:14:57.197676+00:00,IW,HH|HV,ascending,15,12687,,L1,"[7.875448, 43.708984, 11.450511, 45.839859]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDH_20160820T171428_20160820T171457_012687_013EFA_F8E1_COG,S1A,"(7.875448, 43.708984, 11.450511, 45.839859)",False,non_VV_VH_polarization
S1A_IW_GRDH_1SDH_20160820T171457_20160820T171522_012687_013EFA_A180_COG,OK,CACHE,0,sentinel-1a,2016-08-20 17:14:57.199173+00:00,2016-08-20 17:15:22.197498+00:00,IW,HH|HV,ascending,15,12687,,L1,"[7.456852, 45.449856, 11.071508, 47.338978]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDH_20160820T171457_20160820T171522_012687_013EFA_A180_COG,S1A,"(7.456852, 45.449856, 11.071508, 47.338978)",False,non_VV_VH_polarization
S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_411A_COG,OK,CACHE,0,sentinel-1c,2025-04-21 05:33:43.283753+00:00,2025-04-21 05:34:40.665235+00:00,EW,HH|HV,descending,66,1987,,L1,"[6.510913, 45.284695, 12.861603, 49.39959]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_411A_COG,S1C,"(6.510913, 45.284695, 12.861603, 49.39959)",False,non_IW_mode_and_non_VV_VH_polarization
S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_6601_COG,OK,CACHE,0,sentinel-1c,2025-04-21 05:33:43.283753+00:00,2025-04-21 05:34:40.665235+00:00,EW,HH|HV,descending,66,1987,,L1,"[6.510913, 45.284695, 12.861603, 49.39959]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_6601_COG,S1C,"(6.510913, 45.284695, 12.861603, 49.39959)",False,non_IW_mode_and_non_VV_VH_polarization
