acquisition_datetime,orbit_state,relative_orbit,scene_id,platform,year,month,day,acquisition_date,temporal_design_included,temporal_design_reason,instrument_mode,polarizations,product_type,measurement_disposition,measurement_reason,support_points_inside_n,support_coverage_fraction
2015-04-04 17:14:22.614157+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150404T171422_20150404T171447_005337_006C3A_D8EE_COG,sentinel-1a,2015,4,4,2015-04-04,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-16 17:14:23.003399+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150416T171423_20150416T171448_005512_00709D_38D0_COG,sentinel-1a,2015,4,16,2015-04-16,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-28 17:14:38.955298+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150428T171438_20150428T171510_005687_0074BD_CDC0_COG,sentinel-1a,2015,4,28,2015-04-28,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-22 17:14:25.193808+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150522T171425_20150522T171450_006037_007CBA_4DE2_COG,sentinel-1a,2015,5,22,2015-05-22,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-03 17:14:26.012646+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150603T171426_20150603T171451_006212_0081AF_101C_COG,sentinel-1a,2015,6,3,2015-06-03,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-15 17:14:26.780736+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150615T171426_20150615T171451_006387_0086C9_677D_COG,sentinel-1a,2015,6,15,2015-06-15,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-27 17:14:27.639146+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150627T171427_20150627T171452_006562_008BB6_62AA_COG,sentinel-1a,2015,6,27,2015-06-27,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-09 17:14:26.849183+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150709T171426_20150709T171451_006737_009069_C5EF_COG,sentinel-1a,2015,7,9,2015-07-09,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-21 17:14:27.968370+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150721T171427_20150721T171452_006912_00957B_A420_COG,sentinel-1a,2015,7,21,2015-07-21,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-02 17:14:43.710038+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150802T171443_20150802T171509_007087_009A61_BC34_COG,sentinel-1a,2015,8,2,2015-08-02,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-14 17:14:29.313543+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150814T171429_20150814T171454_007262_009F26_14CE_COG,sentinel-1a,2015,8,14,2015-08-14,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-26 17:14:29.880612+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150826T171429_20150826T171454_007437_00A3E8_5198_COG,sentinel-1a,2015,8,26,2015-08-26,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-07 17:14:30.352340+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150907T171430_20150907T171455_007612_00A8B1_49BA_COG,sentinel-1a,2015,9,7,2015-09-07,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-19 17:14:30.636045+00:00,ascending,15,S1A_IW_GRDH_1SDV_20150919T171430_20150919T171455_007787_00AD57_3475_COG,sentinel-1a,2015,9,19,2015-09-19,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-21 17:22:37.765000+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150421T172237_20150421T172302_005585_007258_FE7B_COG,sentinel-1a,2015,4,21,2015-04-21,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-15 17:22:39.122452+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150515T172239_20150515T172304_005935_007A51_F1D6_COG,sentinel-1a,2015,5,15,2015-05-15,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-02 17:22:41.530066+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150702T172241_20150702T172306_006635_008DA4_BB6D_COG,sentinel-1a,2015,7,2,2015-07-02,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-14 17:22:42.014693+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150714T172242_20150714T172307_006810_0092A3_18D0_COG,sentinel-1a,2015,7,14,2015-07-14,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-26 17:22:42.900890+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150726T172242_20150726T172307_006985_009792_1DD8_COG,sentinel-1a,2015,7,26,2015-07-26,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-07 17:22:45.377747+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150807T172245_20150807T172310_007160_009C69_1064_COG,sentinel-1a,2015,8,7,2015-08-07,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-19 17:22:46.022427+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150819T172246_20150819T172311_007335_00A12A_2900_COG,sentinel-1a,2015,8,19,2015-08-19,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-31 17:22:46.511122+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150831T172246_20150831T172311_007510_00A5F7_FAD4_COG,sentinel-1a,2015,8,31,2015-08-31,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-12 17:22:46.979786+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150912T172246_20150912T172311_007685_00AAB1_02BD_COG,sentinel-1a,2015,9,12,2015-09-12,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-24 17:22:47.265578+00:00,ascending,88,S1A_IW_GRDH_1SDV_20150924T172247_20150924T172312_007860_00AF57_E989_COG,sentinel-1a,2015,9,24,2015-09-24,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-02 05:34:49.437232+00:00,descending,66,S1A_IW_GRDH_1SDV_20150502T053449_20150502T053518_005738_0075E4_6258_COG,sentinel-1a,2015,5,2,2015-05-02,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-02 05:35:18.354791+00:00,descending,66,S1A_IW_GRDH_1SDV_20150502T053518_20150502T053543_005738_0075E4_5FF8_COG,sentinel-1a,2015,5,2,2015-05-02,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-14 05:34:49.450442+00:00,descending,66,S1A_IW_GRDH_1SDV_20150514T053449_20150514T053518_005913_0079E8_64A1_COG,sentinel-1a,2015,5,14,2015-05-14,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-14 05:35:18.353775+00:00,descending,66,S1A_IW_GRDH_1SDV_20150514T053518_20150514T053543_005913_0079E8_0FAE_COG,sentinel-1a,2015,5,14,2015-05-14,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-07 05:34:51.580930+00:00,descending,66,S1A_IW_GRDH_1SDV_20150607T053451_20150607T053520_006263_008344_BC7D_COG,sentinel-1a,2015,6,7,2015-06-07,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-07 05:35:20.497174+00:00,descending,66,S1A_IW_GRDH_1SDV_20150607T053520_20150607T053545_006263_008344_2741_COG,sentinel-1a,2015,6,7,2015-06-07,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-19 05:34:52.148436+00:00,descending,66,S1A_IW_GRDH_1SDV_20150619T053452_20150619T053521_006438_008841_0C7C_COG,sentinel-1a,2015,6,19,2015-06-19,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-01 05:34:52.121898+00:00,descending,66,S1A_IW_GRDH_1SDV_20150701T053452_20150701T053521_006613_008D1C_BA62_COG,sentinel-1a,2015,7,1,2015-07-01,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-01 05:35:21.022888+00:00,descending,66,S1A_IW_GRDH_1SDV_20150701T053521_20150701T053546_006613_008D1C_4F50_COG,sentinel-1a,2015,7,1,2015-07-01,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-13 05:34:52.544109+00:00,descending,66,S1A_IW_GRDH_1SDV_20150713T053452_20150713T053521_006788_0091FF_470D_COG,sentinel-1a,2015,7,13,2015-07-13,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-13 05:35:21.455448+00:00,descending,66,S1A_IW_GRDH_1SDV_20150713T053521_20150713T053546_006788_0091FF_45DD_COG,sentinel-1a,2015,7,13,2015-07-13,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-25 05:34:53.439584+00:00,descending,66,S1A_IW_GRDH_1SDV_20150725T053453_20150725T053522_006963_009700_FC29_COG,sentinel-1a,2015,7,25,2015-07-25,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-25 05:35:22.352655+00:00,descending,66,S1A_IW_GRDH_1SDV_20150725T053522_20150725T053547_006963_009700_911F_COG,sentinel-1a,2015,7,25,2015-07-25,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-06 05:34:48.534463+00:00,descending,66,S1A_IW_GRDH_1SDV_20150806T053448_20150806T053517_007138_009BD3_9AB9_COG,sentinel-1a,2015,8,6,2015-08-06,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-06 05:35:17.458976+00:00,descending,66,S1A_IW_GRDH_1SDV_20150806T053517_20150806T053542_007138_009BD3_F254_COG,sentinel-1a,2015,8,6,2015-08-06,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-18 05:34:49.206993+00:00,descending,66,S1A_IW_GRDH_1SDV_20150818T053449_20150818T053518_007313_00A098_4D22_COG,sentinel-1a,2015,8,18,2015-08-18,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-18 05:35:18.123746+00:00,descending,66,S1A_IW_GRDH_1SDV_20150818T053518_20150818T053543_007313_00A098_2B61_COG,sentinel-1a,2015,8,18,2015-08-18,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-30 05:34:49.710472+00:00,descending,66,S1A_IW_GRDH_1SDV_20150830T053449_20150830T053518_007488_00A55C_50E8_COG,sentinel-1a,2015,8,30,2015-08-30,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-30 05:35:18.636268+00:00,descending,66,S1A_IW_GRDH_1SDV_20150830T053518_20150830T053543_007488_00A55C_E5D2_COG,sentinel-1a,2015,8,30,2015-08-30,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-11 05:34:50.177525+00:00,descending,66,S1A_IW_GRDH_1SDV_20150911T053450_20150911T053519_007663_00AA27_A71D_COG,sentinel-1a,2015,9,11,2015-09-11,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-11 05:35:19.085366+00:00,descending,66,S1A_IW_GRDH_1SDV_20150911T053519_20150911T053544_007663_00AA27_574A_COG,sentinel-1a,2015,9,11,2015-09-11,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-23 05:34:50.453872+00:00,descending,66,S1A_IW_GRDH_1SDV_20150923T053450_20150923T053519_007838_00AEBF_C1A1_COG,sentinel-1a,2015,9,23,2015-09-23,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-23 05:35:19.363246+00:00,descending,66,S1A_IW_GRDH_1SDV_20150923T053519_20150923T053544_007838_00AEBF_4476_COG,sentinel-1a,2015,9,23,2015-09-23,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-03 05:26:45.357265+00:00,descending,168,S1A_IW_GRDH_1SDV_20150403T052645_20150403T052710_005315_006BAF_A1B7_COG,sentinel-1a,2015,4,3,2015-04-03,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-03 05:27:10.357732+00:00,descending,168,S1A_IW_GRDH_1SDV_20150403T052710_20150403T052735_005315_006BAF_18BD_COG,sentinel-1a,2015,4,3,2015-04-03,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-15 05:26:40.276154+00:00,descending,168,S1A_IW_GRDH_1SDV_20150415T052640_20150415T052705_005490_007029_3A38_COG,sentinel-1a,2015,4,15,2015-04-15,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-15 05:27:05.276857+00:00,descending,168,S1A_IW_GRDH_1SDV_20150415T052705_20150415T052730_005490_007029_EBC9_COG,sentinel-1a,2015,4,15,2015-04-15,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-27 05:26:41.096576+00:00,descending,168,S1A_IW_GRDH_1SDV_20150427T052641_20150427T052706_005665_007448_066B_COG,sentinel-1a,2015,4,27,2015-04-27,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-04-27 05:27:06.095921+00:00,descending,168,S1A_IW_GRDH_1SDV_20150427T052706_20150427T052731_005665_007448_072D_COG,sentinel-1a,2015,4,27,2015-04-27,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-09 05:26:53.108245+00:00,descending,168,S1A_IW_GRDH_1SDV_20150509T052653_20150509T052718_005840_007841_A5F8_COG,sentinel-1a,2015,5,9,2015-05-09,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-21 05:26:40.276274+00:00,descending,168,S1A_IW_GRDH_1SDV_20150521T052640_20150521T052709_006015_007C1A_4BDE_COG,sentinel-1a,2015,5,21,2015-05-21,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-05-21 05:27:09.180202+00:00,descending,168,S1A_IW_GRDH_1SDV_20150521T052709_20150521T052734_006015_007C1A_DA90_COG,sentinel-1a,2015,5,21,2015-05-21,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-14 05:26:42.013974+00:00,descending,168,S1A_IW_GRDH_1SDV_20150614T052642_20150614T052710_006365_00862F_7CF0_COG,sentinel-1a,2015,6,14,2015-06-14,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-06-26 05:26:42.760543+00:00,descending,168,S1A_IW_GRDH_1SDV_20150626T052642_20150626T052711_006540_008B28_6BB4_COG,sentinel-1a,2015,6,26,2015-06-26,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-08 05:26:42.069908+00:00,descending,168,S1A_IW_GRDH_1SDV_20150708T052642_20150708T052717_006715_008FD3_506E_COG,sentinel-1a,2015,7,8,2015-07-08,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-20 05:26:37.604910+00:00,descending,168,S1A_IW_GRDH_1SDV_20150720T052637_20150720T052706_006890_0094E5_8481_COG,sentinel-1a,2015,7,20,2015-07-20,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-07-20 05:27:06.523183+00:00,descending,168,S1A_IW_GRDH_1SDV_20150720T052706_20150720T052731_006890_0094E5_47E5_COG,sentinel-1a,2015,7,20,2015-07-20,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-01 05:26:43.858049+00:00,descending,168,S1A_IW_GRDH_1SDV_20150801T052643_20150801T052712_007065_0099D0_71BA_COG,sentinel-1a,2015,8,1,2015-08-01,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-13 05:26:44.452681+00:00,descending,168,S1A_IW_GRDH_1SDV_20150813T052644_20150813T052713_007240_009E8F_0E9C_COG,sentinel-1a,2015,8,13,2015-08-13,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-13 05:27:13.366255+00:00,descending,168,S1A_IW_GRDH_1SDV_20150813T052713_20150813T052738_007240_009E8F_2926_COG,sentinel-1a,2015,8,13,2015-08-13,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-08-25 05:26:45.112455+00:00,descending,168,S1A_IW_GRDH_1SDV_20150825T052645_20150825T052714_007415_00A34E_2F41_COG,sentinel-1a,2015,8,25,2015-08-25,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-06 05:26:45.524925+00:00,descending,168,S1A_IW_GRDH_1SDV_20150906T052645_20150906T052714_007590_00A81D_5CB3_COG,sentinel-1a,2015,9,6,2015-09-06,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-18 05:26:45.810589+00:00,descending,168,S1A_IW_GRDH_1SDV_20150918T052645_20150918T052714_007765_00ACC0_513F_COG,sentinel-1a,2015,9,18,2015-09-18,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2015-09-30 05:26:46.091760+00:00,descending,168,S1A_IW_GRDH_1SDV_20150930T052646_20150930T052715_007940_00B17D_D429_COG,sentinel-1a,2015,9,30,2015-09-30,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-04-10 17:14:23.763563+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160410T171423_20160410T171448_010762_010122_E46B_COG,sentinel-1a,2016,4,10,2016-04-10,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-04-10 17:14:48.764170+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160410T171448_20160410T171513_010762_010122_3076_COG,sentinel-1a,2016,4,10,2016-04-10,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-04-22 17:14:24.172023+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160422T171424_20160422T171449_010937_010677_D047_COG,sentinel-1a,2016,4,22,2016-04-22,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-04-22 17:14:49.171451+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160422T171449_20160422T171514_010937_010677_E291_COG,sentinel-1a,2016,4,22,2016-04-22,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-05-04 17:14:24.666655+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160504T171424_20160504T171449_011112_010BED_AE0D_COG,sentinel-1a,2016,5,4,2016-05-04,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-05-04 17:14:49.665854+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160504T171449_20160504T171514_011112_010BED_9188_COG,sentinel-1a,2016,5,4,2016-05-04,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-05-16 17:14:25.454249+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160516T171425_20160516T171450_011287_011198_16E0_COG,sentinel-1a,2016,5,16,2016-05-16,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
2016-05-16 17:14:50.454000+00:00,ascending,15,S1A_IW_GRDH_1SDV_20160516T171450_20160516T171515_011287_011198_BC51_COG,sentinel-1a,2016,5,16,2016-05-16,True,stable_track_and_apr_sep_and_year_2015_2025,IW,VV|VH,,PRIMARY_VVVH,IW mode with VV+VH; primary homogeneous SAR backbone. Use only support points actually covered by each raster.,,
