scene_id,acquisition_group,datetime,platform,instrument_mode,polarizations,orbit_state,relative_orbit,selected_coverage_polarization,selected_asset_key,selected_href,stac_source,stac_attempts,width,height,gcp_count,gcp_crs,driver,dtype,attempts,support_points_total_n,support_points_inside_n,support_coverage_fraction,sar_pixel_values_read
S1A_IW_GRDH_1SDH_20160703T171433_20160703T171502_011987_0127E7_E254_COG,2016-07-03_ASC15_HHHV,2016-07-03T17:14:33.859745Z,sentinel-1a,IW,HH|HV,ascending,15,HH,hh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2016/07/03/S1A_IW_GRDH_1SDH_20160703T171433_20160703T171502_011987_0127E7_E254_COG.SAFE/measurement/s1a-iw-grd-hh-20160703t171433-20160703t171502-011987-0127e7-001-cog.tiff,REMOTE,1,25282,19383,231,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,4331,1.0,False
S1A_IW_GRDH_1SDH_20160820T171428_20160820T171457_012687_013EFA_F8E1_COG,2016-08-20_ASC15_HHHV,2016-08-20T17:14:28.175429Z,sentinel-1a,IW,HH|HV,ascending,15,HH,hh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2016/08/20/S1A_IW_GRDH_1SDH_20160820T171428_20160820T171457_012687_013EFA_F8E1_COG.SAFE/measurement/s1a-iw-grd-hh-20160820t171428-20160820t171457-012687-013efa-001-cog.tiff,REMOTE,1,25280,19388,231,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,4201,0.9699838374509351,False
S1A_IW_GRDH_1SDH_20160820T171457_20160820T171522_012687_013EFA_A180_COG,2016-08-20_ASC15_HHHV,2016-08-20T17:14:57.199173Z,sentinel-1a,IW,HH|HV,ascending,15,HH,hh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2016/08/20/S1A_IW_GRDH_1SDH_20160820T171457_20160820T171522_012687_013EFA_A180_COG.SAFE/measurement/s1a-iw-grd-hh-20160820t171457-20160820t171522-012687-013efa-001-cog.tiff,REMOTE,1,25290,16700,210,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,130,0.03001616254906488,False
S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_411A_COG,2025-04-21_DESC66_EW_HHHV,2025-04-21T05:33:43.283753Z,sentinel-1c,EW,HH|HV,descending,66,HH,hh,s3://eodata/Sentinel-1/SAR/EW_GRDM_1S-COG/2025/04/21/S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_411A_COG.SAFE/measurement/s1c-ew-grd-hh-20250421t053343-20250421t053440-001987-003fe5-001-cog.tiff,REMOTE,1,10383,9586,441,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,0,0.0,False
S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_6601_COG,2025-04-21_DESC66_EW_HHHV,2025-04-21T05:33:43.283753Z,sentinel-1c,EW,HH|HV,descending,66,HH,hh,s3://eodata/Sentinel-1/SAR/EW_GRDM_1S-COG/2025/04/21/S1C_EW_GRDM_1SDH_20250421T053343_20250421T053440_001987_003FE5_6601_COG.SAFE/measurement/s1c-ew-grd-hh-20250421t053343-20250421t053440-001987-003fe5-001-cog.tiff,REMOTE,1,10383,9586,441,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,0,0.0,False
S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG,2025-04-21_DESC66_IW_VVVH_RESCUE,2025-04-21T05:34:47.030408Z,sentinel-1c,IW,VV|VH,descending,66,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/04/21/S1C_IW_GRDH_1SDV_20250421T053447_20250421T053516_001987_003FE6_9043_COG.SAFE/measurement/s1c-iw-grd-vv-20250421t053447-20250421t053516-001987-003fe6-001-cog.tiff,REMOTE,1,25801,19591,231,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",GTiff,uint16,1,4331,2482,0.5730778111290695,False
