orbit_state,relative_orbit,point_id,lon,lat,track_dates_n,dates_point_covered_n,point_date_coverage_share
ascending,15,ricept_153,8.109659498590192,45.46666504064895,245,245,1.0
ascending,15,ricept_154,8.12154178356981,45.46666504064895,245,245,1.0
ascending,15,ricept_155,8.14530635352905,45.46666504064895,245,245,1.0
ascending,15,ricept_156,8.157188638508668,45.46666504064895,245,245,1.0
ascending,15,ricept_157,8.169070923488288,45.46666504064895,245,245,1.0
ascending,15,ricept_158,8.180953208467908,45.46666504064895,245,245,1.0
ascending,15,ricept_159,8.192835493447525,45.46666504064895,245,245,1.0
ascending,15,ricept_160,8.204717778427145,45.46666504064895,245,245,1.0
ascending,15,ricept_161,8.216600063406766,45.46666504064895,245,245,1.0
ascending,15,ricept_162,8.228482348386386,45.46666504064895,245,245,1.0
ascending,15,ricept_163,8.240364633366005,45.46666504064895,245,245,1.0
ascending,15,ricept_164,8.264129203325242,45.46666504064895,245,245,1.0
ascending,15,ricept_165,8.311658343243721,45.46666504064895,245,245,1.0
ascending,15,ricept_166,8.32354062822334,45.46666504064895,245,245,1.0
ascending,15,ricept_167,8.335422913202958,45.46666504064895,245,245,1.0
ascending,15,ricept_168,8.347305198182577,45.46666504064895,245,245,1.0
ascending,15,ricept_169,8.359187483162195,45.46666504064895,245,245,1.0
ascending,15,ricept_170,8.371069768141815,45.46666504064895,245,245,1.0
ascending,15,ricept_171,8.382952053121437,45.46666504064895,245,245,1.0
ascending,15,ricept_172,8.11085863569152,45.47499837368425,245,245,1.0
ascending,15,ricept_173,8.14651076156269,45.47499837368425,245,245,1.0
ascending,15,ricept_174,8.158394803519746,45.47499837368425,245,245,1.0
ascending,15,ricept_175,8.170278845476805,45.47499837368425,245,245,1.0
ascending,15,ricept_176,8.182162887433863,45.47499837368425,245,245,1.0
ascending,15,ricept_177,8.22969905526209,45.47499837368425,245,245,1.0
ascending,15,ricept_178,8.241583097219147,45.47499837368425,245,245,1.0
ascending,15,ricept_179,8.253467139176205,45.47499837368425,245,245,1.0
ascending,15,ricept_180,8.26535118113326,45.47499837368425,245,245,1.0
ascending,15,ricept_181,8.324771390918547,45.47499837368425,245,245,1.0
ascending,15,ricept_182,8.336655432875606,45.47499837368425,245,245,1.0
ascending,15,ricept_183,8.348539474832661,45.47499837368425,245,245,1.0
ascending,15,ricept_184,8.36042351678972,45.47499837368425,245,245,1.0
ascending,15,ricept_185,8.372307558746776,45.47499837368425,245,245,1.0
ascending,15,ricept_186,8.384191600703833,45.47499837368425,245,245,1.0
ascending,15,ricept_187,8.14771569821143,45.48333170671956,245,245,1.0
ascending,15,ricept_188,8.219030496445228,45.48333170671956,245,245,1.0
ascending,15,ricept_189,8.230916296150863,45.48333170671956,245,245,1.0
ascending,15,ricept_190,8.242802095856494,45.48333170671956,245,245,1.0
ascending,15,ricept_191,8.254687895562126,45.48333170671956,245,245,1.0
ascending,15,ricept_192,8.266573695267759,45.48333170671956,245,245,1.0
ascending,15,ricept_193,8.278459494973392,45.48333170671956,245,245,1.0
ascending,15,ricept_194,8.290345294679025,45.48333170671956,245,245,1.0
ascending,15,ricept_195,8.314116894090292,45.48333170671956,245,245,1.0
ascending,15,ricept_196,8.326002693795925,45.48333170671956,245,245,1.0
ascending,15,ricept_197,8.33788849350156,45.48333170671956,245,245,1.0
ascending,15,ricept_198,8.34977429320719,45.48333170671956,245,245,1.0
ascending,15,ricept_199,8.361660092912823,45.48333170671956,245,245,1.0
ascending,15,ricept_200,8.373545892618457,45.48333170671956,245,245,1.0
ascending,15,ricept_201,8.38543169232409,45.48333170671956,245,245,1.0
ascending,15,ricept_202,8.24402162956696,45.49166503975487,245,245,1.0
ascending,15,ricept_203,8.255909187792723,45.49166503975487,245,245,1.0
ascending,15,ricept_204,8.267796746018487,45.49166503975487,245,245,1.0
ascending,15,ricept_205,8.27968430424425,45.49166503975487,245,245,1.0
ascending,15,ricept_206,8.291571862470013,45.49166503975487,245,245,1.0
ascending,15,ricept_207,8.303459420695777,45.49166503975487,245,245,1.0
ascending,15,ricept_208,8.315346978921541,45.49166503975487,245,245,1.0
ascending,15,ricept_209,8.327234537147305,45.49166503975487,245,245,1.0
ascending,15,ricept_210,8.339122095373067,45.49166503975487,245,245,1.0
ascending,15,ricept_211,8.35100965359883,45.49166503975487,245,245,1.0
ascending,15,ricept_212,8.362897211824594,45.49166503975487,245,245,1.0
ascending,15,ricept_213,8.37478477005036,45.49166503975487,245,245,1.0
ascending,15,ricept_214,8.386672328276122,45.49166503975487,245,245,1.0
ascending,15,ricept_215,8.269020333675412,45.49999837279019,245,245,1.0
ascending,15,ricept_216,8.280909651193276,45.49999837279019,245,245,1.0
ascending,15,ricept_217,8.292798968711143,45.49999837279019,245,245,1.0
ascending,15,ricept_218,8.304688286229009,45.49999837279019,245,245,1.0
ascending,15,ricept_219,8.316577603746873,45.49999837279019,245,245,1.0
ascending,15,ricept_220,8.32846692126474,45.49999837279019,245,245,1.0
ascending,15,ricept_221,8.340356238782606,45.49999837279019,245,245,1.0
ascending,15,ricept_222,8.35224555630047,45.49999837279019,245,245,1.0
ascending,15,ricept_223,8.364134873818335,45.49999837279019,245,245,1.0
ascending,15,ricept_224,8.376024191336201,45.49999837279019,245,245,1.0
ascending,15,ricept_225,8.246462303364014,45.50833170582548,245,245,1.0
ascending,15,ricept_226,8.270244458528726,45.50833170582548,245,245,1.0
ascending,15,ricept_227,8.282135536111083,45.50833170582548,245,245,1.0
ascending,15,ricept_228,8.294026613693438,45.50833170582548,245,245,1.0
ascending,15,ricept_229,8.305917691275795,45.50833170582548,245,245,1.0
ascending,15,ricept_230,8.317808768858152,45.50833170582548,245,245,1.0
ascending,15,ricept_231,8.329699846440509,45.50833170582548,245,245,1.0
ascending,15,ricept_232,8.341590924022865,45.50833170582548,245,245,1.0
ascending,15,ricept_233,8.353482001605219,45.50833170582548,245,245,1.0
ascending,15,ricept_234,8.365373079187576,45.50833170582548,245,245,1.0
ascending,15,ricept_235,8.377264156769932,45.50833170582548,245,245,1.0
ascending,15,ricept_236,8.247683444029539,45.5166650388608,245,245,1.0
ascending,15,ricept_237,8.259576282449194,45.5166650388608,245,245,1.0
ascending,15,ricept_238,8.271469120868845,45.5166650388608,245,245,1.0
ascending,15,ricept_239,8.283361959288499,45.5166650388608,245,245,1.0
ascending,15,ricept_240,8.295254797708152,45.5166650388608,245,245,1.0
ascending,15,ricept_241,8.307147636127807,45.5166650388608,245,245,1.0
ascending,15,ricept_242,8.31904047454746,45.5166650388608,245,245,1.0
ascending,15,ricept_243,8.330933312967113,45.5166650388608,245,245,1.0
ascending,15,ricept_244,8.342826151386765,45.5166650388608,245,245,1.0
ascending,15,ricept_245,8.354718989806418,45.5166650388608,245,245,1.0
ascending,15,ricept_246,8.366611828226072,45.5166650388608,245,245,1.0
ascending,15,ricept_247,8.248905120926054,45.52499837189611,245,245,1.0
ascending,15,ricept_248,8.26079972095623,45.52499837189611,245,245,1.0
ascending,15,ricept_249,8.272694320986403,45.52499837189611,245,245,1.0
ascending,15,ricept_250,8.284588921016576,45.52499837189611,245,245,1.0
ascending,15,ricept_251,8.296483521046751,45.52499837189611,245,245,1.0
ascending,15,ricept_252,8.308378121076926,45.52499837189611,245,245,1.0
ascending,15,ricept_253,8.320272721107102,45.52499837189611,245,245,1.0
ascending,15,ricept_254,8.332167321137277,45.52499837189611,245,245,1.0
ascending,15,ricept_255,8.344061921167452,45.52499837189611,245,245,1.0
ascending,15,ricept_256,8.355956521197625,45.52499837189611,245,245,1.0
ascending,15,ricept_257,8.367851121227798,45.52499837189611,245,245,1.0
ascending,15,ricept_258,8.238230971929237,45.53333170493143,245,245,1.0
ascending,15,ricept_259,8.250127334343576,45.53333170493143,245,245,1.0
ascending,15,ricept_260,8.262023696757913,45.53333170493143,245,245,1.0
ascending,15,ricept_261,8.273920059172251,45.53333170493143,245,245,1.0
ascending,15,ricept_262,8.285816421586588,45.53333170493143,245,245,1.0
ascending,15,ricept_263,8.297712784000927,45.53333170493143,245,245,1.0
ascending,15,ricept_264,8.321505508829604,45.53333170493143,245,245,1.0
ascending,15,ricept_265,8.333401871243943,45.53333170493143,245,245,1.0
ascending,15,ricept_266,8.345298233658282,45.53333170493143,245,245,1.0
ascending,15,ricept_267,8.357194596072619,45.53333170493143,245,245,1.0
ascending,15,ricept_268,8.369090958486956,45.53333170493143,245,245,1.0
ascending,15,ricept_269,8.380987320901296,45.53333170493143,245,245,1.0
ascending,15,ricept_270,8.23945195899978,45.54166503796672,245,245,1.0
ascending,15,ricept_271,8.251350084572342,45.54166503796672,245,245,1.0
ascending,15,ricept_272,8.263248210144905,45.54166503796672,245,245,1.0
ascending,15,ricept_273,8.275146335717467,45.54166503796672,245,245,1.0
ascending,15,ricept_274,8.28704446129003,45.54166503796672,245,245,1.0
ascending,15,ricept_275,8.298942586862593,45.54166503796672,245,245,1.0
ascending,15,ricept_276,8.32273883800772,45.54166503796672,245,245,1.0
ascending,15,ricept_277,8.334636963580282,45.54166503796672,245,245,1.0
ascending,15,ricept_278,8.346535089152844,45.54166503796672,245,245,1.0
ascending,15,ricept_279,8.358433214725407,45.54166503796672,245,245,1.0
ascending,15,ricept_280,8.370331340297971,45.54166503796672,245,245,1.0
ascending,15,ricept_281,8.264473261408089,45.54999837100204,245,245,1.0
ascending,15,ricept_282,8.276373150913354,45.54999837100204,245,245,1.0
ascending,15,ricept_283,8.28827304041862,45.54999837100204,245,245,1.0
ascending,15,ricept_284,8.300172929923889,45.54999837100204,245,245,1.0
ascending,15,ricept_285,8.312072819429156,45.54999837100204,245,245,1.0
ascending,15,ricept_286,8.323972708934425,45.54999837100204,245,245,1.0
ascending,15,ricept_287,8.33587259843969,45.54999837100204,245,245,1.0
ascending,15,ricept_288,8.359672377450224,45.54999837100204,245,245,1.0
ascending,15,ricept_289,8.371572266955493,45.54999837100204,245,245,1.0
ascending,15,ricept_290,8.277600505051428,45.55833170403735,245,245,1.0
ascending,15,ricept_291,8.2895021592643,45.55833170403735,245,245,1.0
ascending,15,ricept_292,8.301403813477169,45.55833170403735,245,245,1.0
ascending,15,ricept_293,8.313305467690043,45.55833170403735,245,245,1.0
ascending,15,ricept_294,8.325207121902912,45.55833170403735,245,245,1.0
ascending,15,ricept_295,8.278828398423435,45.56666503707265,245,245,1.0
ascending,15,ricept_296,8.302635237815021,45.56666503707265,245,245,1.0
ascending,15,ricept_297,8.314538657510813,45.56666503707265,245,245,1.0
ascending,15,ricept_298,8.326442077206606,45.56666503707265,245,245,1.0
ascending,15,ricept_299,8.362152336293981,45.56666503707265,245,245,1.0
ascending,15,ricept_300,8.315772389184698,45.57499837010797,245,245,1.0
ascending,15,ricept_301,8.32767757513915,45.57499837010797,245,245,1.0
ascending,15,ricept_302,8.339582761093602,45.57499837010797,245,245,1.0
ascending,15,ricept_303,8.351487947048055,45.57499837010797,245,245,1.0
ascending,15,ricept_304,8.666304873772958,45.29999837994275,245,245,1.0
ascending,15,ricept_305,8.678152180504021,45.29999837994275,245,245,1.0
ascending,15,ricept_306,8.689999487235085,45.29999837994275,245,245,1.0
ascending,15,ricept_307,8.70184679396615,45.29999837994275,245,245,1.0
ascending,15,ricept_308,8.6675788846615,45.30833171297807,245,245,1.0
ascending,15,ricept_309,8.679427933034242,45.30833171297807,245,245,1.0
ascending,15,ricept_310,8.691276981406984,45.30833171297807,245,245,1.0
ascending,15,ricept_311,8.703126029779728,45.30833171297807,245,245,1.0
ascending,15,ricept_312,8.714975078152472,45.30833171297807,245,245,1.0
ascending,15,ricept_313,8.491091591931502,45.31666504601338,245,245,1.0
ascending,15,ricept_314,8.502942382708797,45.31666504601338,245,245,1.0
ascending,15,ricept_315,8.514793173486092,45.31666504601338,245,245,1.0
ascending,15,ricept_316,8.526643964263387,45.31666504601338,245,245,1.0
ascending,15,ricept_317,8.657002662813627,45.31666504601338,245,245,1.0
ascending,15,ricept_318,8.668853453590922,45.31666504601338,245,245,1.0
ascending,15,ricept_319,8.680704244368215,45.31666504601338,245,245,1.0
ascending,15,ricept_320,8.692555035145508,45.31666504601338,245,245,1.0
ascending,15,ricept_321,8.704405825922803,45.31666504601338,245,245,1.0
ascending,15,ricept_322,8.716256616700097,45.31666504601338,245,245,1.0
ascending,15,ricept_323,8.468635503794188,45.32499837904868,245,245,1.0
ascending,15,ricept_324,8.480488037739317,45.32499837904868,245,245,1.0
ascending,15,ricept_325,8.492340571684446,45.32499837904868,245,245,1.0
ascending,15,ricept_326,8.504193105629573,45.32499837904868,245,245,1.0
ascending,15,ricept_327,8.516045639574703,45.32499837904868,245,245,1.0
ascending,15,ricept_328,8.527898173519832,45.32499837904868,245,245,1.0
ascending,15,ricept_329,8.658276046916242,45.32499837904868,245,245,1.0
ascending,15,ricept_330,8.670128580861372,45.32499837904868,245,245,1.0
ascending,15,ricept_331,8.681981114806497,45.32499837904868,245,245,1.0
ascending,15,ricept_332,8.693833648751626,45.32499837904868,245,245,1.0
ascending,15,ricept_333,8.705686182696754,45.32499837904868,245,245,1.0
ascending,15,ricept_334,8.717538716641883,45.32499837904868,245,245,1.0
ascending,15,ricept_335,8.469881542870096,45.33333171208399,245,245,1.0
ascending,15,ricept_336,8.481735820746755,45.33333171208399,245,245,1.0
ascending,15,ricept_337,8.49359009862341,45.33333171208399,245,245,1.0
ascending,15,ricept_338,8.505444376500064,45.33333171208399,245,245,1.0
ascending,15,ricept_339,8.51729865437672,45.33333171208399,245,245,1.0
ascending,15,ricept_340,8.529152932253375,45.33333171208399,245,245,1.0
ascending,15,ricept_341,8.647695711019926,45.33333171208399,245,245,1.0
ascending,15,ricept_342,8.659549988896583,45.33333171208399,245,245,1.0
ascending,15,ricept_343,8.671404266773235,45.33333171208399,245,245,1.0
ascending,15,ricept_344,8.683258544649892,45.33333171208399,245,245,1.0
ascending,15,ricept_345,8.695112822526546,45.33333171208399,245,245,1.0
ascending,15,ricept_346,8.706967100403201,45.33333171208399,245,245,1.0
ascending,15,ricept_347,8.718821378279856,45.33333171208399,245,245,1.0
ascending,15,ricept_348,8.459272105325976,45.3416650451193,245,245,1.0
ascending,15,ricept_349,8.471128127898261,45.3416650451193,245,245,1.0
