coord_key,s1_point_index,point_id,lon,lat,support_id,numeric_id_equal
9.080662987|45.149998385,2281,ricept_2281,9.080662987096517,45.14999838530718,654,False
9.092479074|45.149998385,5967,ricept_5967,9.092479074262547,45.14999838530718,655,False
9.104295161|45.149998385,2282,ricept_2282,9.10429516142858,45.14999838530718,656,False
9.116111249|45.149998385,2283,ricept_2283,9.116111248594612,45.14999838530718,657,False
9.139743423|45.149998385,5970,ricept_5970,9.13974342292668,45.14999838530718,658,False
9.15155951|45.149998385,2284,ricept_2284,9.151559510092714,45.14999838530718,659,False
9.163375597|45.149998385,2285,ricept_2285,9.163375597258748,45.14999838530718,660,False
9.257904295|45.149998385,3217,ricept_3217,9.25790429458701,45.14999838530718,661,False
9.269720382|45.149998385,3218,ricept_3218,9.269720381753045,45.14999838530718,662,False
9.281536469|45.149998385,10731,ricept_10731,9.28153646891908,45.14999838530718,663,False
9.293352556|45.149998385,3219,ricept_3219,9.293352556085113,45.14999838530718,664,False
9.305168643|45.149998385,3220,ricept_3220,9.305168643251143,45.14999838530718,665,False
9.31698473|45.149998385,3221,ricept_3221,9.316984730417175,45.14999838530718,666,False
9.340616905|45.149998385,7033,ricept_7033,9.340616904749243,45.14999838530718,667,False
9.352432992|45.149998385,14654,ricept_14654,9.352432991915276,45.14999838530718,668,False
9.364249079|45.149998385,10734,ricept_10734,9.364249079081311,45.14999838530718,669,False
9.376065166|45.149998385,3222,ricept_3222,9.376065166247344,45.14999838530718,670,False
9.387881253|45.149998385,14656,ricept_14656,9.387881253413378,45.14999838530718,671,False
9.399697341|45.149998385,7034,ricept_7034,9.39969734057941,45.14999838530718,672,False
9.411513428|45.149998385,7035,ricept_7035,9.411513427745444,45.14999838530718,673,False
9.423329515|45.149998385,14659,ricept_14659,9.423329514911478,45.14999838530718,674,False
9.435145602|45.149998385,7036,ricept_7036,9.43514560207751,45.14999838530718,675,False
9.446961689|45.149998385,7037,ricept_7037,9.446961689243544,45.14999838530718,676,False
9.458777776|45.149998385,7038,ricept_7038,9.458777776409574,45.14999838530718,677,False
9.494226038|45.149998385,7039,ricept_7039,9.494226037907676,45.14999838530718,678,False
9.506042125|45.149998385,14664,ricept_14664,9.50604212507371,45.14999838530718,679,False
9.517858212|45.149998385,44186,ricept_44186,9.517858212239744,45.14999838530718,680,False
9.529674299|45.149998385,14665,ricept_14665,9.529674299405777,45.14999838530718,681,False
9.541490387|45.149998385,44188,ricept_44188,9.541490386571809,45.14999838530718,682,False
8.337468585|45.158331718,944,ricept_944,8.337468585382155,45.15833171834249,683,False
8.349286401|45.158331718,945,ricept_945,8.349286400527985,45.15833171834249,684,False
8.396557661|45.158331718,5529,ricept_5529,8.396557661111299,45.15833171834249,685,False
8.408375476|45.158331718,1881,ricept_1881,8.408375476257127,45.15833171834249,686,False
8.420193291|45.158331718,1882,ricept_1882,8.420193291402956,45.15833171834249,687,False
8.432011107|45.158331718,1883,ricept_1883,8.432011106548785,45.15833171834249,688,False
8.443828922|45.158331718,1884,ricept_1884,8.443828921694612,45.15833171834249,689,False
8.455646737|45.158331718,1885,ricept_1885,8.45564673684044,45.15833171834249,690,False
8.467464552|45.158331718,1886,ricept_1886,8.46746455198627,45.15833171834249,691,False
8.479282367|45.158331718,1887,ricept_1887,8.4792823671321,45.15833171834249,692,False
8.491100182|45.158331718,1888,ricept_1888,8.491100182277927,45.15833171834249,693,False
8.502917997|45.158331718,1889,ricept_1889,8.502917997423758,45.15833171834249,694,False
8.514735813|45.158331718,1890,ricept_1890,8.514735812569587,45.15833171834249,695,False
8.526553628|45.158331718,1891,ricept_1891,8.526553627715414,45.15833171834249,696,False
8.538371443|45.158331718,1892,ricept_1892,8.538371442861242,45.15833171834249,697,False
8.550189258|45.158331718,5542,ricept_5542,8.550189258007071,45.15833171834249,698,False
8.562007073|45.158331718,68857,ricept_68857,8.5620070731529,45.15833171834249,699,False
8.573824888|45.158331718,2286,ricept_2286,8.57382488829873,45.15833171834249,700,False
8.585642703|45.158331718,2287,ricept_2287,8.585642703444558,45.15833171834249,701,False
8.597460519|45.158331718,2288,ricept_2288,8.597460518590387,45.15833171834249,702,False
8.609278334|45.158331718,2289,ricept_2289,8.609278333736215,45.15833171834249,703,False
8.621096149|45.158331718,2290,ricept_2290,8.621096148882044,45.15833171834249,704,False
8.632913964|45.158331718,2291,ricept_2291,8.632913964027873,45.15833171834249,705,False
8.644731779|45.158331718,2292,ricept_2292,8.644731779173704,45.15833171834249,706,False
8.656549594|45.158331718,2293,ricept_2293,8.656549594319529,45.15833171834249,707,False
8.668367409|45.158331718,2294,ricept_2294,8.668367409465358,45.15833171834249,708,False
8.680185225|45.158331718,2295,ricept_2295,8.680185224611188,45.15833171834249,709,False
8.69200304|45.158331718,2296,ricept_2296,8.692003039757015,45.15833171834249,710,False
8.703820855|45.158331718,2297,ricept_2297,8.703820854902846,45.15833171834249,711,False
8.71563867|45.158331718,2298,ricept_2298,8.715638670048673,45.15833171834249,712,False
8.727456485|45.158331718,2299,ricept_2299,8.727456485194502,45.15833171834249,713,False
8.7392743|45.158331718,2300,ricept_2300,8.73927430034033,45.15833171834249,714,False
8.751092115|45.158331718,2301,ricept_2301,8.75109211548616,45.15833171834249,715,False
8.762909931|45.158331718,2302,ricept_2302,8.76290993063199,45.15833171834249,716,False
8.774727746|45.158331718,2303,ricept_2303,8.774727745777819,45.15833171834249,717,False
8.786545561|45.158331718,2304,ricept_2304,8.786545560923646,45.15833171834249,718,False
8.798363376|45.158331718,2305,ricept_2305,8.798363376069474,45.15833171834249,719,False
8.810181191|45.158331718,5990,ricept_5990,8.810181191215303,45.15833171834249,720,False
8.821999006|45.158331718,5991,ricept_5991,8.821999006361132,45.15833171834249,721,False
8.833816822|45.158331718,5992,ricept_5992,8.83381682150696,45.15833171834249,722,False
8.845634637|45.158331718,2306,ricept_2306,8.845634636652791,45.15833171834249,723,False
8.857452452|45.158331718,2307,ricept_2307,8.857452451798618,45.15833171834249,724,False
8.869270267|45.158331718,2308,ricept_2308,8.869270266944447,45.15833171834249,725,False
8.881088082|45.158331718,2309,ricept_2309,8.881088082090274,45.15833171834249,726,False
8.892905897|45.158331718,2310,ricept_2310,8.892905897236103,45.15833171834249,727,False
8.904723712|45.158331718,2311,ricept_2311,8.904723712381934,45.15833171834249,728,False
8.916541528|45.158331718,5999,ricept_5999,8.91654152752776,45.15833171834249,729,False
8.928359343|45.158331718,2312,ricept_2312,8.928359342673591,45.15833171834249,730,False
8.940177158|45.158331718,2313,ricept_2313,8.94017715781942,45.15833171834249,731,False
8.963812788|45.158331718,6002,ricept_6002,8.963812788111076,45.15833171834249,732,False
8.975630603|45.158331718,2314,ricept_2314,8.975630603256906,45.15833171834249,733,False
8.987448418|45.158331718,2315,ricept_2315,8.987448418402733,45.15833171834249,734,False
8.999266234|45.158331718,2316,ricept_2316,8.999266233548562,45.15833171834249,735,False
9.011084049|45.158331718,2317,ricept_2317,9.011084048694393,45.15833171834249,736,False
9.022901864|45.158331718,2318,ricept_2318,9.02290186384022,45.15833171834249,737,False
9.034719679|45.158331718,2319,ricept_2319,9.034719678986049,45.15833171834249,738,False
9.046537494|45.158331718,2320,ricept_2320,9.046537494131876,45.15833171834249,739,False
9.058355309|45.158331718,2321,ricept_2321,9.058355309277706,45.15833171834249,740,False
9.070173124|45.158331718,2322,ricept_2322,9.070173124423537,45.15833171834249,741,False
9.08199094|45.158331718,2323,ricept_2323,9.081990939569364,45.15833171834249,742,False
9.093808755|45.158331718,2324,ricept_2324,9.093808754715193,45.15833171834249,743,False
9.10562657|45.158331718,2325,ricept_2325,9.10562656986102,45.15833171834249,744,False
9.117444385|45.158331718,2326,ricept_2326,9.117444385006849,45.15833171834249,745,False
9.1292622|45.158331718,2327,ricept_2327,9.129262200152676,45.15833171834249,746,False
9.15289783|45.158331718,6017,ricept_6017,9.152897830444337,45.15833171834249,747,False
9.164715646|45.158331718,13555,ricept_13555,9.164715645590164,45.15833171834249,748,False
9.235622536|45.158331718,3223,ricept_3223,9.235622536465137,45.15833171834249,749,False
9.247440352|45.158331718,3224,ricept_3224,9.247440351610964,45.15833171834249,750,False
9.259258167|45.158331718,3225,ricept_3225,9.259258166756794,45.15833171834249,751,False
9.271075982|45.158331718,3226,ricept_3226,9.271075981902625,45.15833171834249,752,False
9.282893797|45.158331718,3227,ricept_3227,9.282893797048452,45.15833171834249,753,False
9.294711612|45.158331718,3228,ricept_3228,9.29471161219428,45.15833171834249,754,False
9.306529427|45.158331718,3229,ricept_3229,9.30652942734011,45.15833171834249,755,False
9.330165058|45.158331718,3230,ricept_3230,9.330165057631763,45.15833171834249,756,False
9.341982873|45.158331718,7046,ricept_7046,9.341982872777596,45.15833171834249,757,False
9.353800688|45.158331718,55276,ricept_55276,9.353800687923425,45.15833171834249,758,False
9.365618503|45.158331718,7047,ricept_7047,9.365618503069252,45.15833171834249,759,False
9.377436318|45.158331718,3231,ricept_3231,9.37743631821508,45.15833171834249,760,False
9.389254133|45.158331718,3232,ricept_3232,9.38925413336091,45.15833171834249,761,False
9.412889764|45.158331718,3233,ricept_3233,9.412889763652569,45.15833171834249,762,False
