canonical_scene_id,platform,polarization,asset_key,href,open_status,open_attempts,open_error,driver,affine_crs,gcp_crs,gcp_count,width,height,dtype,nodata,scale,offset,units,block_shape,unique_blocks_read_n,points_mapped_inside_raster_n,points_with_finite_raw_value_n,inside_points_finite_share,raw_n,raw_min,raw_p01,raw_p10,raw_median,raw_mean,raw_p90,raw_p99,raw_max,raw_sd,raw_zero_share
S1A_IW_GRDH_1SDV_20250517T171511_20250517T171536_059237_0759CE_DB5C_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/17/S1A_IW_GRDH_1SDV_20250517T171511_20250517T171536_059237_0759CE_DB5C_COG.SAFE/measurement/s1a-iw-grd-vh-20250517t171511-20250517t171536-059237-0759ce-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26409.0,16671.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,18.0,31.0,45.0,70.0,77.00623412606788,118.0,188.39999999999964,899.0,35.5672242915536,0.0
S1A_IW_GRDH_1SDV_20250716T171508_20250716T171533_060112_077801_0775_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/16/S1A_IW_GRDH_1SDV_20250716T171508_20250716T171533_060112_077801_0775_COG.SAFE/measurement/s1a-iw-grd-vv-20250716t171508-20250716t171533-060112-077801-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26265.0,16679.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,42.0,81.0,122.0,195.0,206.03879011775572,298.0,452.39999999999964,1319.0,82.22276040548329,0.0
S1A_IW_GRDH_1SDV_20250716T171508_20250716T171533_060112_077801_0775_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/16/S1A_IW_GRDH_1SDV_20250716T171508_20250716T171533_060112_077801_0775_COG.SAFE/measurement/s1a-iw-grd-vh-20250716t171508-20250716t171533-060112-077801-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26265.0,16679.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,27.0,41.0,63.0,93.0,96.90487185407527,134.0,188.69999999999982,831.0,32.363220104317904,0.0
S1A_IW_GRDH_1SDV_20250902T171508_20250902T171533_060812_07921D_08D0_COG,S1A,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/09/02/S1A_IW_GRDH_1SDV_20250902T171508_20250902T171533_060812_07921D_08D0_COG.SAFE/measurement/s1a-iw-grd-vv-20250902t171508-20250902t171533-060812-07921d-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26266.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,51.0,86.0,129.0,195.0,205.15700761948742,290.0,423.39999999999964,1308.0,77.10421733839802,0.0
S1A_IW_GRDH_1SDV_20250902T171508_20250902T171533_060812_07921D_08D0_COG,S1A,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/09/02/S1A_IW_GRDH_1SDV_20250902T171508_20250902T171533_060812_07921D_08D0_COG.SAFE/measurement/s1a-iw-grd-vh-20250902t171508-20250902t171533-060812-07921d-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26266.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,58.0,4331.0,4331.0,1.0,4331.0,24.0,49.0,70.0,105.0,107.854306164858,148.0,196.0,893.0,33.53547316037266,0.0
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,S1C,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/measurement/s1c-iw-grd-vv-20250515t053436-20250515t053501-002337-004ee6-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26637.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,24.0,39.0,82.0,169.0,178.05610713461095,277.0,444.7999999999993,2997.0,96.41729139474846,0.0
S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG,S1C,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/05/15/S1C_IW_GRDH_1SDV_20250515T053436_20250515T053501_002337_004EE6_613B_COG.SAFE/measurement/s1c-iw-grd-vh-20250515t053436-20250515t053501-002337-004ee6-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26637.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,14.0,20.300000000000004,33.0,61.0,67.14453936735165,105.0,170.0,2332.0,47.58891403100469,0.0
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,S1C,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/measurement/s1c-iw-grd-vv-20250714t053441-20250714t053506-003212-0067eb-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26637.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,34.0,72.30000000000001,114.0,180.0,189.54490879704457,268.0,407.09999999999945,2496.0,81.26536808326637,0.0
S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG,S1C,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/07/14/S1C_IW_GRDH_1SDV_20250714T053441_20250714T053506_003212_0067EB_EE07_COG.SAFE/measurement/s1c-iw-grd-vh-20250714t053441-20250714t053506-003212-0067eb-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26637.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,19.0,35.0,53.0,79.0,82.62710690371739,115.0,166.39999999999964,651.0,28.340908736351324,0.0
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,S1C,VV,vv,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/measurement/s1c-iw-grd-vv-20250831t053443-20250831t053508-003912-007cac-001-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26638.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,25.0,85.0,128.0,190.0,198.6017086123297,271.0,401.0,2176.0,81.33556066660289,0.0
S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG,S1C,VH,vh,s3://eodata/Sentinel-1/SAR/IW_GRDH_1S-COG/2025/08/31/S1C_IW_GRDH_1SDV_20250831T053443_20250831T053508_003912_007CAC_02DA_COG.SAFE/measurement/s1c-iw-grd-vh-20250831t053443-20250831t053508-003912-007cac-002-cog.tiff,OK,1,,GTiff,,"GEOGCS[""WGS 84"",DATUM[""World Geodetic System 1984"",SPHEROID[""WGS 84"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AXIS[""Latitude"",NORTH],AXIS[""Longitude"",EAST]]",210.0,26638.0,16678.0,uint16,0.0,1.0,0.0,,1024x1024,60.0,4331.0,4331.0,1.0,4331.0,25.0,43.300000000000004,66.0,98.0,101.0,138.0,184.69999999999982,584.0,32.11729369471403,0.0
