scene_id,resolve_status,resolve_source,remote_attempts,platform,datetime,end_datetime,instrument_mode,polarizations,orbit_state,relative_orbit,absolute_orbit,product_type,processing_level,bbox,asset_count,stac_item_url
S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_DD58_COG,OK,CACHE,0,sentinel-1a,2020-05-12T17:23:29.372854Z,2020-05-12T17:23:54.372144Z,IW,VV|VH,ascending,88,32535,,L1,"[5.359132, 45.420685, 9.087791, 47.316868]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200512T172329_20200512T172354_032535_03C4A6_DD58_COG
S1A_IW_GRDH_1SDV_20200518T052707_20200518T052732_032615_03C710_3BE6_COG,OK,CACHE,0,sentinel-1a,2020-05-18T05:27:07.895823Z,2020-05-18T05:27:32.893627Z,IW,VV|VH,descending,168,32615,,L1,"[8.684176, 45.260513, 12.35658, 47.163799]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200518T052707_20200518T052732_032615_03C710_3BE6_COG
S1A_IW_GRDH_1SDV_20200518T052712_20200518T052737_032615_03C710_C1C2_COG,OK,CACHE,0,sentinel-1a,2020-05-18T05:27:12.597430Z,2020-05-18T05:27:37.596649Z,IW,VV|VH,descending,168,32615,,L1,"[8.575927, 44.97855, 12.278859, 46.886673]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200518T052712_20200518T052737_032615_03C710_C1C2_COG
S1A_IW_GRDH_1SDV_20200518T052732_20200518T052757_032615_03C710_E157_COG,OK,CACHE,0,sentinel-1a,2020-05-18T05:27:32.895159Z,2020-05-18T05:27:57.894465Z,IW,VV|VH,descending,168,32615,,L1,"[8.352943, 43.761944, 11.965938, 45.661949]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200518T052732_20200518T052757_032615_03C710_E157_COG
S1A_IW_GRDH_1SDV_20200518T052737_20200518T052802_032615_03C710_344A_COG,OK,CACHE,0,sentinel-1a,2020-05-18T05:27:37.598149Z,2020-05-18T05:28:02.595868Z,IW,VV|VH,descending,168,32615,,L1,"[8.245996, 43.480026, 11.887684, 45.384983]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200518T052737_20200518T052802_032615_03C710_344A_COG
S1A_IW_GRDH_1SDV_20200519T171458_20200519T171523_032637_03C7B2_41DB_COG,OK,CACHE,0,sentinel-1a,2020-05-19T17:14:58.426583Z,2020-05-19T17:15:23.424280Z,IW,VV|VH,ascending,15,32637,,L1,"[7.744369, 44.361828, 11.367418, 46.262676]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200519T171458_20200519T171523_032637_03C7B2_41DB_COG
S1A_IW_GRDH_1SDV_20200519T171458_20200519T171523_032637_03C7B2_C062_COG,OK,CACHE,0,sentinel-1a,2020-05-19T17:14:58.426582Z,2020-05-19T17:15:23.424279Z,IW,VV|VH,ascending,15,32637,,L1,"[7.744369, 44.361828, 11.367418, 46.262676]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200519T171458_20200519T171523_032637_03C7B2_C062_COG
S1A_IW_GRDH_1SDV_20200523T053525_20200523T053550_032688_03C942_6DD6_COG,OK,CACHE,0,sentinel-1a,2020-05-23T05:35:25.963214Z,2020-05-23T05:35:50.960827Z,IW,VV|VH,descending,66,32688,,L1,"[6.576597, 45.019207, 10.221677, 46.922852]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200523T053525_20200523T053550_032688_03C942_6DD6_COG
S1A_IW_GRDH_1SDV_20200523T053525_20200523T053550_032688_03C942_71CA_COG,OK,CACHE,0,sentinel-1a,2020-05-23T05:35:25.649267Z,2020-05-23T05:35:50.648326Z,IW,VV|VH,descending,66,32688,,L1,"[6.530169, 45.037937, 10.228005, 46.94698]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200523T053525_20200523T053550_032688_03C942_71CA_COG
S1A_IW_GRDH_1SDV_20200523T053550_20200523T053615_032688_03C942_1C54_COG,OK,CACHE,0,sentinel-1a,2020-05-23T05:35:50.962447Z,2020-05-23T05:36:15.961570Z,IW,VV|VH,descending,66,32688,,L1,"[6.250047, 43.519958, 9.840395, 45.420162]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200523T053550_20200523T053615_032688_03C942_1C54_COG
S1A_IW_GRDH_1SDV_20200523T053550_20200523T053615_032688_03C942_CDBC_COG,OK,CACHE,0,sentinel-1a,2020-05-23T05:35:50.649826Z,2020-05-23T05:36:15.648886Z,IW,VV|VH,descending,66,32688,,L1,"[6.204872, 43.538712, 9.845612, 45.444344]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200523T053550_20200523T053615_032688_03C942_CDBC_COG
S1A_IW_GRDH_1SDV_20200524T172305_20200524T172330_032710_03C9F5_5ED2_COG,OK,CACHE,0,sentinel-1a,2020-05-24T17:23:05.142174Z,2020-05-24T17:23:30.139937Z,IW,VV|VH,ascending,88,32710,,L1,"[5.806849, 43.921947, 9.417234, 45.820606]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200524T172305_20200524T172330_032710_03C9F5_5ED2_COG
S1A_IW_GRDH_1SDV_20200524T172305_20200524T172330_032710_03C9F5_947D_COG,OK,CACHE,0,sentinel-1a,2020-05-24T17:23:05.142173Z,2020-05-24T17:23:30.139937Z,IW,VV|VH,ascending,88,32710,,L1,"[5.806849, 43.921947, 9.417233, 45.820606]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200524T172305_20200524T172330_032710_03C9F5_947D_COG
S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_8AE4_COG,OK,CACHE,0,sentinel-1a,2020-05-24T17:23:30.141434Z,2020-05-24T17:23:55.140695Z,IW,VV|VH,ascending,88,32710,,L1,"[5.359471, 45.420738, 9.08797, 47.316864]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_8AE4_COG
S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_C202_COG,OK,CACHE,0,sentinel-1a,2020-05-24T17:23:30.141435Z,2020-05-24T17:23:55.140695Z,IW,VV|VH,ascending,88,32710,,L1,"[5.359471, 45.420738, 9.08797, 47.316864]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200524T172330_20200524T172355_032710_03C9F5_C202_COG
S1A_IW_GRDH_1SDV_20200530T052708_20200530T052733_032790_03CC56_262D_COG,OK,CACHE,0,sentinel-1a,2020-05-30T05:27:08.019344Z,2020-05-30T05:27:33.017144Z,IW,VV|VH,descending,168,32790,,L1,"[8.693089, 45.29768, 12.36397, 47.201366]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200530T052708_20200530T052733_032790_03CC56_262D_COG
S1A_IW_GRDH_1SDV_20200530T052713_20200530T052738_032790_03CC56_834D_COG,OK,CACHE,0,sentinel-1a,2020-05-30T05:27:13.341542Z,2020-05-30T05:27:38.339248Z,IW,VV|VH,descending,168,32790,,L1,"[8.577052, 44.97855, 12.280022, 46.886627]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200530T052713_20200530T052738_032790_03CC56_834D_COG
S1A_IW_GRDH_1SDV_20200530T052733_20200530T052758_032790_03CC56_BFBE_COG,OK,CACHE,0,sentinel-1a,2020-05-30T05:27:33.018671Z,2020-05-30T05:27:58.017972Z,IW,VV|VH,descending,168,32790,,L1,"[8.358839, 43.799557, 11.976995, 45.699154]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200530T052733_20200530T052758_032790_03CC56_BFBE_COG
S1A_IW_GRDH_1SDV_20200530T052738_20200530T052803_032790_03CC56_5E38_COG,OK,CACHE,0,sentinel-1a,2020-05-30T05:27:38.340748Z,2020-05-30T05:28:03.339955Z,IW,VV|VH,descending,168,32790,,L1,"[8.247176, 43.479942, 11.888798, 45.385021]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200530T052738_20200530T052803_032790_03CC56_5E38_COG
S1A_IW_GRDH_1SDV_20200531T171459_20200531T171524_032812_03CCF9_1F54_COG,OK,CACHE,0,sentinel-1a,2020-05-31T17:14:59.172334Z,2020-05-31T17:15:24.170007Z,IW,VV|VH,ascending,15,32812,,L1,"[7.743735, 44.361794, 11.366829, 46.262695]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200531T171459_20200531T171524_032812_03CCF9_1F54_COG
S1A_IW_GRDH_1SDV_20200531T171459_20200531T171524_032812_03CCF9_4EA1_COG,OK,CACHE,0,sentinel-1a,2020-05-31T17:14:59.172334Z,2020-05-31T17:15:24.170008Z,IW,VV|VH,ascending,15,32812,,L1,"[7.743735, 44.361797, 11.366828, 46.262695]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200531T171459_20200531T171524_032812_03CCF9_4EA1_COG
S1A_IW_GRDH_1SDV_20200604T053526_20200604T053551_032863_03CE73_21C8_COG,OK,CACHE,0,sentinel-1a,2020-06-04T05:35:26.208946Z,2020-06-04T05:35:51.206483Z,IW,VV|VH,descending,66,32863,,L1,"[6.530621, 45.037964, 10.228292, 46.946869]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200604T053526_20200604T053551_032863_03CE73_21C8_COG
S1A_IW_GRDH_1SDV_20200604T053526_20200604T053551_032863_03CE73_3390_COG,OK,CACHE,0,sentinel-1a,2020-06-04T05:35:26.003942Z,2020-06-04T05:35:51.002214Z,IW,VV|VH,descending,66,32863,,L1,"[6.583824, 45.05019, 10.232943, 46.953732]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200604T053526_20200604T053551_032863_03CE73_3390_COG
S1A_IW_GRDH_1SDV_20200604T053551_20200604T053616_032863_03CE73_3A18_COG,OK,CACHE,0,sentinel-1a,2020-06-04T05:35:51.207983Z,2020-06-04T05:36:16.207020Z,IW,VV|VH,descending,66,32863,,L1,"[6.205228, 43.538738, 9.845945, 45.444336]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200604T053551_20200604T053616_032863_03CE73_3A18_COG
S1A_IW_GRDH_1SDV_20200604T053551_20200604T053616_032863_03CE73_5899_COG,OK,CACHE,0,sentinel-1a,2020-06-04T05:35:51.003693Z,2020-06-04T05:36:16.001963Z,IW,VV|VH,descending,66,32863,,L1,"[6.257121, 43.551037, 9.849507, 45.451138]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200604T053551_20200604T053616_032863_03CE73_5899_COG
S1A_IW_GRDH_1SDV_20200605T172305_20200605T172330_032885_03CF21_031B_COG,OK,CACHE,0,sentinel-1a,2020-06-05T17:23:05.742596Z,2020-06-05T17:23:30.741823Z,IW,VV|VH,ascending,88,32885,,L1,"[5.808527, 43.922047, 9.418903, 45.820747]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200605T172305_20200605T172330_032885_03CF21_031B_COG
S1A_IW_GRDH_1SDV_20200605T172305_20200605T172330_032885_03CF21_325C_COG,OK,CACHE,0,sentinel-1a,2020-06-05T17:23:05.742597Z,2020-06-05T17:23:30.741825Z,IW,VV|VH,ascending,88,32885,,L1,"[5.808526, 43.922047, 9.418903, 45.820744]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200605T172305_20200605T172330_032885_03CF21_325C_COG
S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_1861_COG,OK,CACHE,0,sentinel-1a,2020-06-05T17:23:30.743321Z,2020-06-05T17:23:55.741050Z,IW,VV|VH,ascending,88,32885,,L1,"[5.361388, 45.420933, 9.089671, 47.316936]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_1861_COG
S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_5AFF_COG,OK,CACHE,0,sentinel-1a,2020-06-05T17:23:30.743322Z,2020-06-05T17:23:55.741052Z,IW,VV|VH,ascending,88,32885,,L1,"[5.361388, 45.420933, 9.089671, 47.316936]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200605T172330_20200605T172355_032885_03CF21_5AFF_COG
S1A_IW_GRDH_1SDV_20200611T052708_20200611T052733_032965_03D183_3D6A_COG,OK,CACHE,0,sentinel-1a,2020-06-11T05:27:08.910364Z,2020-06-11T05:27:33.908184Z,IW,VV|VH,descending,168,32965,,L1,"[8.690523, 45.288776, 12.361865, 47.192375]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200611T052708_20200611T052733_032965_03D183_3D6A_COG
S1A_IW_GRDH_1SDV_20200611T052714_20200611T052739_032965_03D183_2835_COG,OK,CACHE,0,sentinel-1a,2020-06-11T05:27:14.083835Z,2020-06-11T05:27:39.083061Z,IW,VV|VH,descending,168,32965,,L1,"[8.576376, 44.978485, 12.279317, 46.88662]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200611T052714_20200611T052739_032965_03D183_2835_COG
S1A_IW_GRDH_1SDV_20200611T052733_20200611T052758_032965_03D183_2C16_COG,OK,CACHE,0,sentinel-1a,2020-06-11T05:27:33.909722Z,2020-06-11T05:27:58.907547Z,IW,VV|VH,descending,168,32965,,L1,"[8.356799, 43.790627, 11.973958, 45.690216]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200611T052733_20200611T052758_032965_03D183_2C16_COG
S1A_IW_GRDH_1SDV_20200611T052739_20200611T052804_032965_03D183_7B00_COG,OK,CACHE,0,sentinel-1a,2020-06-11T05:27:39.084561Z,2020-06-11T05:28:04.082287Z,IW,VV|VH,descending,168,32965,,L1,"[8.246562, 43.479961, 11.888126, 45.384918]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200611T052739_20200611T052804_032965_03D183_7B00_COG
S1A_IW_GRDH_1SDV_20200612T171459_20200612T171524_032987_03D225_97C7_COG,OK,CACHE,0,sentinel-1a,2020-06-12T17:14:59.958967Z,2020-06-12T17:15:24.958095Z,IW,VV|VH,ascending,15,32987,,L1,"[7.743879, 44.361874, 11.366859, 46.262829]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200612T171459_20200612T171524_032987_03D225_97C7_COG
S1A_IW_GRDH_1SDV_20200612T171459_20200612T171524_032987_03D225_AA71_COG,OK,CACHE,0,sentinel-1a,2020-06-12T17:14:59.958967Z,2020-06-12T17:15:24.958096Z,IW,VV|VH,ascending,15,32987,,L1,"[7.743878, 44.361874, 11.366858, 46.262829]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200612T171459_20200612T171524_032987_03D225_AA71_COG
S1A_IW_GRDH_1SDV_20200616T053526_20200616T053551_033038_03D3B4_1090_COG,OK,CACHE,0,sentinel-1a,2020-06-16T05:35:26.880020Z,2020-06-16T05:35:51.879073Z,IW,VV|VH,descending,66,33038,,L1,"[6.58315, 45.050705, 10.232759, 46.954288]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200616T053526_20200616T053551_033038_03D3B4_1090_COG
S1A_IW_GRDH_1SDV_20200616T053527_20200616T053552_033038_03D3B4_9201_COG,OK,CACHE,0,sentinel-1a,2020-06-16T05:35:27.094905Z,2020-06-16T05:35:52.093916Z,IW,VV|VH,descending,66,33038,,L1,"[6.529801, 45.037849, 10.227518, 46.946861]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200616T053527_20200616T053552_033038_03D3B4_9201_COG
S1A_IW_GRDH_1SDV_20200616T053551_20200616T053616_033038_03D3B4_D456_COG,OK,CACHE,0,sentinel-1a,2020-06-16T05:35:51.880680Z,2020-06-16T05:36:16.878246Z,IW,VV|VH,descending,66,33038,,L1,"[6.256413, 43.55159, 9.848879, 45.451664]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200616T053551_20200616T053616_033038_03D3B4_D456_COG
S1A_IW_GRDH_1SDV_20200616T053552_20200616T053617_033038_03D3B4_84EA_COG,OK,CACHE,0,sentinel-1a,2020-06-16T05:35:52.095417Z,2020-06-16T05:36:17.092928Z,IW,VV|VH,descending,66,33038,,L1,"[6.204403, 43.538712, 9.845115, 45.444241]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200616T053552_20200616T053617_033038_03D3B4_84EA_COG
S1A_IW_GRDH_1SDV_20200617T172306_20200617T172331_033060_03D465_6F64_COG,OK,CACHE,0,sentinel-1a,2020-06-17T17:23:06.528537Z,2020-06-17T17:23:31.526364Z,IW,VV|VH,ascending,88,33060,,L1,"[5.807214, 43.922001, 9.417574, 45.820629]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200617T172306_20200617T172331_033060_03D465_6F64_COG
S1A_IW_GRDH_1SDV_20200617T172306_20200617T172331_033060_03D465_BD2F_COG,OK,CACHE,0,sentinel-1a,2020-06-17T17:23:06.528537Z,2020-06-17T17:23:31.526364Z,IW,VV|VH,ascending,88,33060,,L1,"[5.807213, 43.922001, 9.417574, 45.820629]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200617T172306_20200617T172331_033060_03D465_BD2F_COG
S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_16C1_COG,OK,CACHE,0,sentinel-1a,2020-06-17T17:23:31.527862Z,2020-06-17T17:23:56.525689Z,IW,VV|VH,ascending,88,33060,,L1,"[5.3599, 45.420795, 9.088473, 47.316814]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_16C1_COG
S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_3DD7_COG,OK,CACHE,0,sentinel-1a,2020-06-17T17:23:31.527862Z,2020-06-17T17:23:56.525689Z,IW,VV|VH,ascending,88,33060,,L1,"[5.3599, 45.420799, 9.088473, 47.316814]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200617T172331_20200617T172356_033060_03D465_3DD7_COG
S1A_IW_GRDH_1SDV_20200623T052709_20200623T052734_033140_03D6D5_8DFE_COG,OK,CACHE,0,sentinel-1a,2020-06-23T05:27:09.967108Z,2020-06-23T05:27:34.964904Z,IW,VV|VH,descending,168,33140,,L1,"[8.684675, 45.26635, 12.357342, 47.169785]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200623T052709_20200623T052734_033140_03D6D5_8DFE_COG
S1A_IW_GRDH_1SDV_20200623T052714_20200623T052739_033140_03D6D5_79B2_COG,OK,CACHE,0,sentinel-1a,2020-06-23T05:27:14.768482Z,2020-06-23T05:27:39.766184Z,IW,VV|VH,descending,168,33140,,L1,"[8.575295, 44.978493, 12.277587, 46.886555]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200623T052714_20200623T052739_033140_03D6D5_79B2_COG
S1A_IW_GRDH_1SDV_20200623T052734_20200623T052759_033140_03D6D5_C9BA_COG,OK,CACHE,0,sentinel-1a,2020-06-23T05:27:34.966412Z,2020-06-23T05:27:59.965707Z,IW,VV|VH,descending,168,33140,,L1,"[8.352203, 43.767811, 11.966909, 45.667774]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200623T052734_20200623T052759_033140_03D6D5_C9BA_COG
S1A_IW_GRDH_1SDV_20200623T052739_20200623T052804_033140_03D6D5_A92E_COG,OK,CACHE,0,sentinel-1a,2020-06-23T05:27:39.767684Z,2020-06-23T05:28:04.766887Z,IW,VV|VH,descending,168,33140,,L1,"[8.245502, 43.479874, 11.887054, 45.384884]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200623T052739_20200623T052804_033140_03D6D5_A92E_COG
S1A_IW_GRDH_1SDV_20200624T171500_20200624T171525_033162_03D77A_4CC4_COG,OK,CACHE,0,sentinel-1a,2020-06-24T17:15:00.611760Z,2020-06-24T17:15:25.610899Z,IW,VV|VH,ascending,15,33162,,L1,"[7.744204, 44.361893, 11.367162, 46.262833]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200624T171500_20200624T171525_033162_03D77A_4CC4_COG
S1A_IW_GRDH_1SDV_20200624T171500_20200624T171525_033162_03D77A_7B97_COG,OK,CACHE,0,sentinel-1a,2020-06-24T17:15:00.611760Z,2020-06-24T17:15:25.610900Z,IW,VV|VH,ascending,15,33162,,L1,"[7.744204, 44.361897, 11.367162, 46.262836]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200624T171500_20200624T171525_033162_03D77A_7B97_COG
S1A_IW_GRDH_1SDV_20200628T053527_20200628T053552_033213_03D905_D3E4_COG,OK,CACHE,0,sentinel-1a,2020-06-28T05:35:27.695821Z,2020-06-28T05:35:52.694826Z,IW,VV|VH,descending,66,33213,,L1,"[6.531122, 45.037815, 10.228868, 46.946873]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200628T053527_20200628T053552_033213_03D905_D3E4_COG
S1A_IW_GRDH_1SDV_20200628T053528_20200628T053553_033213_03D905_6DEE_COG,OK,CACHE,0,sentinel-1a,2020-06-28T05:35:28.036224Z,2020-06-28T05:35:53.035267Z,IW,VV|VH,descending,66,33213,,L1,"[6.57705, 45.01741, 10.221967, 46.921181]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200628T053528_20200628T053553_033213_03D905_6DEE_COG
S1A_IW_GRDH_1SDV_20200628T053552_20200628T053617_033213_03D905_D6DB_COG,OK,CACHE,0,sentinel-1a,2020-06-28T05:35:52.696327Z,2020-06-28T05:36:17.693832Z,IW,VV|VH,descending,66,33213,,L1,"[6.205681, 43.538685, 9.846425, 45.444256]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200628T053552_20200628T053617_033213_03D905_D6DB_COG
S1A_IW_GRDH_1SDV_20200628T053553_20200628T053618_033213_03D905_4DDF_COG,OK,CACHE,0,sentinel-1a,2020-06-28T05:35:53.036906Z,2020-06-28T05:36:18.034464Z,IW,VV|VH,descending,66,33213,,L1,"[6.250493, 43.518253, 9.840733, 45.4184]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200628T053553_20200628T053618_033213_03D905_4DDF_COG
S1A_IW_GRDH_1SDV_20200629T172307_20200629T172332_033235_03D9B6_6B1E_COG,OK,CACHE,0,sentinel-1a,2020-06-29T17:23:07.112610Z,2020-06-29T17:23:32.111960Z,IW,VV|VH,ascending,88,33235,,L1,"[5.806714, 43.921883, 9.417258, 45.820671]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200629T172307_20200629T172332_033235_03D9B6_6B1E_COG
S1A_IW_GRDH_1SDV_20200629T172307_20200629T172332_033235_03D9B6_F68E_COG,OK,CACHE,0,sentinel-1a,2020-06-29T17:23:07.112610Z,2020-06-29T17:23:32.111960Z,IW,VV|VH,ascending,88,33235,,L1,"[5.806715, 43.921879, 9.417259, 45.820667]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200629T172307_20200629T172332_033235_03D9B6_F68E_COG
S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_0287_COG,OK,CACHE,0,sentinel-1a,2020-06-29T17:23:32.113457Z,2020-06-29T17:23:57.111310Z,IW,VV|VH,ascending,88,33235,,L1,"[5.35934, 45.420761, 9.087958, 47.316833]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_0287_COG
S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_6F6F_COG,OK,CACHE,0,sentinel-1a,2020-06-29T17:23:32.113457Z,2020-06-29T17:23:57.111309Z,IW,VV|VH,ascending,88,33235,,L1,"[5.35934, 45.420761, 9.087958, 47.316837]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200629T172332_20200629T172357_033235_03D9B6_6F6F_COG
S1A_IW_GRDH_1SDV_20200705T052710_20200705T052735_033315_03DC22_AA93_COG,OK,CACHE,0,sentinel-1a,2020-07-05T05:27:10.043497Z,2020-07-05T05:27:35.042729Z,IW,VV|VH,descending,168,33315,,L1,"[8.690862, 45.294697, 12.361827, 47.19836]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200705T052710_20200705T052735_033315_03DC22_AA93_COG
S1A_IW_GRDH_1SDV_20200705T052715_20200705T052740_033315_03DC22_8B5D_COG,OK,CACHE,0,sentinel-1a,2020-07-05T05:27:15.317625Z,2020-07-05T05:27:40.316771Z,IW,VV|VH,descending,168,33315,,L1,"[8.575454, 44.978451, 12.278135, 46.886543]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200705T052715_20200705T052740_033315_03DC22_8B5D_COG
S1A_IW_GRDH_1SDV_20200705T052735_20200705T052800_033315_03DC22_29F5_COG,OK,CACHE,0,sentinel-1a,2020-07-05T05:27:35.044227Z,2020-07-05T05:28:00.041961Z,IW,VV|VH,descending,168,33315,,L1,"[8.356848, 43.796623, 11.974627, 45.696072]",11,https://stac.dataspace.copernicus.eu/v1/collections/sentinel-1-grd/items/S1A_IW_GRDH_1SDV_20200705T052735_20200705T052800_033315_03DC22_29F5_COG
