year,treatment,date,ponding_level_mm,wet_state,dry_state
2020,WFL,2020-05-31,14.1225692214327,1,0
2020,WFL,2020-06-01,50.5049947612193,1,0
2020,WFL,2020-06-02,44.9285322947034,1,0
2020,WFL,2020-06-03,47.598553582931,1,0
2020,WFL,2020-06-04,55.4253309059557,1,0
2020,WFL,2020-06-05,51.1919666374697,1,0
2020,WFL,2020-06-06,45.4451012907668,1,0
2020,WFL,2020-06-07,64.8135703827465,1,0
2020,WFL,2020-06-08,0.0,0,1
2020,WFL,2020-06-09,0.0,0,1
2020,WFL,2020-06-10,0.0,0,1
2020,WFL,2020-06-11,0.0,0,1
2020,WFL,2020-06-12,0.0,0,1
2020,WFL,2020-06-13,99.889009593152,1,0
2020,WFL,2020-06-14,97.9620088106404,1,0
2020,WFL,2020-06-15,112.027393566735,1,0
2020,WFL,2020-06-16,115.753875095592,1,0
2020,WFL,2020-06-17,116.616798290181,1,0
2020,WFL,2020-06-18,122.665348206222,1,0
2020,WFL,2020-06-19,120.86859465829,1,0
2020,WFL,2020-06-20,112.668379235253,1,0
2020,WFL,2020-06-21,107.307835650034,1,0
2020,WFL,2020-06-22,108.74986532155,1,0
2020,WFL,2020-06-23,103.379635479896,1,0
2020,WFL,2020-06-24,108.547018184373,1,0
2020,WFL,2020-06-25,104.034915429754,1,0
2020,WFL,2020-06-26,99.3194012900105,1,0
2020,WFL,2020-06-27,96.1719321967558,1,0
2020,WFL,2020-06-28,93.997602730529,1,0
2020,WFL,2020-06-29,0.0,0,1
2020,WFL,2020-06-30,0.0,0,1
2020,WFL,2020-07-01,0.0,0,1
2020,WFL,2020-07-02,55.8017783283554,1,0
2020,WFL,2020-07-03,76.9205445539112,1,0
2020,WFL,2020-07-04,72.8588057028321,1,0
2020,WFL,2020-07-05,66.7117945199286,1,0
2020,WFL,2020-07-06,68.107367777089,1,0
2020,WFL,2020-07-07,60.8963730475876,1,0
2020,WFL,2020-07-08,66.0753228349919,1,0
2020,WFL,2020-07-09,66.9114442520682,1,0
2020,WFL,2020-07-10,70.3494069970325,1,0
2020,WFL,2020-07-11,72.5080315620498,1,0
2020,WFL,2020-07-12,73.9360490761995,1,0
2020,WFL,2020-07-13,71.7877690568888,1,0
2020,WFL,2020-07-14,81.2868832553907,1,0
2020,WFL,2020-07-15,78.1044307893823,1,0
2020,WFL,2020-07-16,76.1176197244209,1,0
2020,WFL,2020-07-17,78.8177342365226,1,0
2020,WFL,2020-07-18,71.3067476815266,1,0
2020,WFL,2020-07-19,69.9807650045749,1,0
2020,WFL,2020-07-20,78.8886413952759,1,0
2020,WFL,2020-07-21,76.4077372108319,1,0
2020,WFL,2020-07-22,78.8600528325955,1,0
2020,WFL,2020-07-23,79.7424425813782,1,0
2020,WFL,2020-07-24,86.922027508461,1,0
2020,WFL,2020-07-25,81.0672027211099,1,0
2020,WFL,2020-07-26,84.4633170766242,1,0
2020,WFL,2020-07-27,93.6712793341444,1,0
2020,WFL,2020-07-28,90.5346249932195,1,0
2020,WFL,2020-07-29,91.0532628984243,1,0
2020,WFL,2020-07-30,85.7413386780264,1,0
2020,WFL,2020-07-31,84.8351564741183,1,0
2020,WFL,2020-08-01,80.1984489643951,1,0
2020,WFL,2020-08-02,90.3364799222736,1,0
2020,WFL,2020-08-03,84.8873494092749,1,0
2020,WFL,2020-08-04,91.2021303152763,1,0
2020,WFL,2020-08-05,82.9201929811563,1,0
2020,WFL,2020-08-06,81.2157880139882,1,0
2020,WFL,2020-08-07,80.5271233938948,1,0
2020,WFL,2020-08-08,75.5004265110285,1,0
2020,WFL,2020-08-09,72.6066809115621,1,0
2020,WFL,2020-08-10,99.9292592800836,1,0
2020,WFL,2020-08-11,89.8657090512935,1,0
2020,WFL,2020-08-12,92.5819046299029,1,0
2020,WFL,2020-08-13,97.3927766727972,1,0
2020,WFL,2020-08-14,94.0010822595394,1,0
2020,WFL,2020-08-15,87.718557527878,1,0
2020,WFL,2020-08-16,85.2098171113506,1,0
2020,WFL,2020-08-17,90.3224677649072,1,0
2020,WFL,2020-08-18,92.4535382218149,1,0
2020,WFL,2020-08-19,87.2992272614577,1,0
2020,WFL,2020-08-20,94.2823598614375,1,0
2020,WFL,2020-08-21,96.8373686096713,1,0
2020,WFL,2020-08-22,87.6415376830253,1,0
2020,WFL,2020-08-23,82.7562789523672,1,0
2020,WFL,2020-08-24,96.4705134023814,1,0
2020,WFL,2020-08-25,97.4436530294094,1,0
2020,WFL,2020-08-26,89.2951603349059,1,0
2020,WFL,2020-08-27,0.0,0,1
2020,WFL,2020-08-28,0.0,0,1
2020,WFL,2020-08-29,0.0,0,1
2020,WFL,2020-08-30,0.0,0,1
2020,WFL,2020-08-31,0.0,0,1
2020,WFL,2020-09-01,0.0,0,1
2020,WFL,2020-09-02,0.0,0,1
2020,WFL,2020-09-03,0.0,0,1
2020,WFL,2020-09-04,0.0,0,1
2020,WFL,2020-09-05,0.0,0,1
2020,WFL,2020-09-06,0.0,0,1
2020,WFL,2020-09-07,0.0,0,1
2020,WFL,2020-09-08,0.0,0,1
2020,WFL,2020-09-09,0.0,0,1
2020,WFL,2020-09-10,0.0,0,1
2020,WFL,2020-09-11,0.0,0,1
2020,WFL,2020-09-12,0.0,0,1
2020,WFL,2020-09-13,0.0,0,1
2020,WFL,2020-09-14,0.0,0,1
2020,WFL,2020-09-15,0.0,0,1
2020,WFL,2020-09-16,0.0,0,1
2020,WFL,2020-09-17,0.0,0,1
2020,WFL,2020-09-18,0.0,0,1
2020,WFL,2020-09-19,0.0,0,1
2020,WFL,2020-09-20,0.0,0,1
2020,WFL,2020-09-21,0.0,0,1
2020,WFL,2020-09-22,0.0,0,1
2020,WFL,2020-09-23,0.0,0,1
2020,WFL,2020-09-24,0.0,0,1
2020,WFL,2020-09-25,0.0,0,1
2020,WFL,2020-09-26,0.0,0,1
2020,WFL,2020-09-27,0.0,0,1
2020,WFL,2020-09-28,0.0,0,1
2020,WFL,2020-09-29,0.0,0,1
2020,WFL,2020-09-30,0.0,0,1
