filename,year,size_bytes,sha256,product,version,tile
MOD09A1.A2016065.h18v04.061.2021346125053.hdf,2016,74578834,f1f032ca2f20b1820c026f9a7220a721911b83baa581e4cab9f3872e6296aab1,MOD09A1,061,h18v04
MOD09A1.A2016073.h18v04.061.2021346154651.hdf,2016,70611581,30a85e778b38a4f75e03f01140a848d4f8f9c1761c3720bc6135bcc5c4cd731c,MOD09A1,061,h18v04
MOD09A1.A2016081.h18v04.061.2021346185114.hdf,2016,73304976,b428d85ae52802807e13bbe00c118f9fde9eee7a3eed2ef6ce801682d1fdf081,MOD09A1,061,h18v04
MOD09A1.A2016089.h18v04.061.2021347053033.hdf,2016,73995834,d04f07825713ab9e6e3c6e1dd4f0ba43793b1a26e8ce87badc8ba267fcd17853,MOD09A1,061,h18v04
MOD09A1.A2016097.h18v04.061.2021348024832.hdf,2016,69439765,b06d735977c4f44d2834844b3f48d90eb8a817c300338ca30b212bb2808c7542,MOD09A1,061,h18v04
MOD09A1.A2016105.h18v04.061.2021348072517.hdf,2016,66014797,ea72e29f977a1855c7526c707f15cda230ee7e9bc1d04e3728c81fd9d126b73d,MOD09A1,061,h18v04
MOD09A1.A2016113.h18v04.061.2021348185421.hdf,2016,74799996,2990ad9df456881a53ac874605c5ab2080b913c0e60a0ba0e2b7fc29debc4491,MOD09A1,061,h18v04
MOD09A1.A2016121.h18v04.061.2021349044837.hdf,2016,68021777,27c14139f21aa9e5b49db1ca03ae23b3ffda9ddaec8d2f453cd6ec16f90e83d6,MOD09A1,061,h18v04
MOD09A1.A2016129.h18v04.061.2021349214806.hdf,2016,67474471,370c466442518b7b884d2a8d1a2d2b8da5de74fe411819b48f76bdb18b2f7546,MOD09A1,061,h18v04
MOD09A1.A2016137.h18v04.061.2021350090650.hdf,2016,71977156,21597e3ebfc358f6bd35e72255ee08acf246d14d629f8acd2e665d8d342751ce,MOD09A1,061,h18v04
MOD09A1.A2016145.h18v04.061.2021350182706.hdf,2016,70380410,40a4205e83a3e347a1661b324b884454bb88a4ccb07973dc44d73c7cff893b27,MOD09A1,061,h18v04
MOD09A1.A2016153.h18v04.061.2021351111903.hdf,2016,74469239,1d61019261c40cbf647ccbf3ccbb1394d6f26a3288a0292e37b6ab6f7cace7cb,MOD09A1,061,h18v04
MOD09A1.A2016161.h18v04.061.2021351191407.hdf,2016,72377097,bdef68f6d58ba857027249afb6ff6f2b543e3ff4129097b788d4040ee971b35e,MOD09A1,061,h18v04
MOD09A1.A2016169.h18v04.061.2021353043918.hdf,2016,67009732,2c37db55bf802cb6dad1d58375c85806ab70860a66bdbf69ffb0b48522ce5c99,MOD09A1,061,h18v04
MOD09A1.A2016177.h18v04.061.2021353064621.hdf,2016,74259849,eb657b2a92cce12b11d80e0991b5ac0af33a67dab90c705e724713f3a365c5ec,MOD09A1,061,h18v04
